row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Thường nhân viên,Thường nhân viên,Thường nhân viên,1.381.629.784.303,1.802.106.384.970,1381629784303.0,1802106384970.0
Các khoản phải trả nhân viên,Các khoản phải trả nhân viên,Các khoản phải trả nhân viên,115.429.735.544,67.622.692.702,115429735544.0,67622692702.0
Chi phí hỗ trợ lãi suất,Chi phí hỗ trợ lãi suất,Chi phí hỗ trợ lãi suất,84.002.927.200,151.545.159.391,84002927200.0,151545159391.0
Chi phí tiếp thị quảng cáo,Chi phí tiếp thị quảng cáo,Chi phí tiếp thị quảng cáo,75.405.852.278,14.649.245.341,75405852278.0,14649245341.0
Chi phí vận chuyển,Chi phí vận chuyển,Chi phí vận chuyển,56.517.465.115,29.483.125.592,56517465115.0,29483125592.0
Chi phí tiện ích,Chi phí tiện ích,Chi phí tiện ích,49.473.623.652,39.280.477.170,49473623652.0,39280477170.0
Lãi vay,Lãi vay,Lãi vay,48.333.997.724,27.282.518.604,48333997724.0,27282518604.0
Chi phí sửa chữa bảo hành,Chi phí sửa chữa bảo hành,Chi phí sửa chữa bảo hành,18.812.667.951,21.232.132.110,18812667951.0,21232132110.0
Khác,Khác,Khác,22.360.904.888,19.863.143.534,22360904888.0,19863143534.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.851.966.958.655,2.173.064.879.414,1851966958655.0,2173064879414.0
