row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu nhà cung cấp (i),Phải thu nhà cung cấp (i),Phải thu nhà cung cấp (i),1.241.677.377.485,1.090.399.532.158,1241677377485.0,1090399532158.0
- Công ty TNHH Điện tử Samsung HCMC CE Complex,- Công ty TNHH Điện tử Samsung HCMC CE Complex,- Công ty TNHH Điện tử Samsung HCMC CE Complex,209.669.080.322,99.270.165.996,209669080322.0,99270165996.0
- Công ty TNHH Panasonic Việt Nam,- Công ty TNHH Panasonic Việt Nam,- Công ty TNHH Panasonic Việt Nam,162.039.890.707,89.527.581.160,162039890707.0,89527581160.0
- Công ty TNHH Sony Electronics Việt Nam,- Công ty TNHH Sony Electronics Việt Nam,- Công ty TNHH Sony Electronics Việt Nam,157.552.930.802,229.314.874.870,157552930802.0,229314874870.0
- Công ty TNHH LG Electronics Việt Nam Hải Phòng,- Công ty TNHH LG Electronics Việt Nam Hải Phòng,- Công ty TNHH LG Electronics Việt Nam Hải Phòng,127.603.956.038,46.718.393.423,127603956038.0,46718393423.0
- Công ty TNHH Samsung Electronics Việt Nam Thái Nguyên,- Công ty TNHH Samsung Electronics Việt Nam Thái Nguyên,- Công ty TNHH Samsung Electronics Việt Nam Thái Nguyên,122.646.595.872,210.678.174.261,122646595872.0,210678174261.0
- Khác,- Khác,- Khác,462.164.923.744,414.890.342.448,462164923744.0,414890342448.0
Phải thu lãi tiền gửi,Phải thu lãi tiền gửi,Phải thu lãi tiền gửi,85.203.204.107,733.824.658,85203204107.0,733824658.0
Ứng trước cho nhân viên,Ứng trước cho nhân viên,Ứng trước cho nhân viên,12.571.421.526,-,12571421526.0,
Phải thu từ nhân viên,Phải thu từ nhân viên,Phải thu từ nhân viên,4.280.229.843,13.260.843.199,4280229843.0,13260843199.0
Khác,Khác,Khác,14.068.119.215,47.554.586.852,14068119215.0,47554586852.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.357.800.352.176,1.151.948.786.867,1357800352176.0,1151948786867.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu bên khác,Trong đó: > Phải thu bên khác,Phải thu bên khác,1.357.503.412.461,1.151.948.786.867,1357503412461.0,1151948786867.0
Phải thu bên liên quan(Thuyết minh số 29),Trong đó: > Phải thu bên liên quan(Thuyết minh số 29),Phải thu bên liên quan(Thuyết minh số 29),296.939.715,-,296939715.0,
