row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Thiết bị điện tử,Thiết bị điện tử,Thiết bị điện tử,11.231.685.060.829,8.093.520.536.583,11231685060829.0,8093520536583.0
Điện thoại di động,Điện thoại di động,Điện thoại di động,7.227.058.678.320,5.575.201.490.528,7227058678320.0,5575201490528.0
Thiết bị gia dụng,Thiết bị gia dụng,Thiết bị gia dụng,2.918.296.843.508,1.854.149.173.341,2918296843508.0,1854149173341.0
Thực phẩm,Thực phẩm,Thực phẩm,1.639.223.336.342,619.216.942.867,1639223336342.0,619216942867.0
Phụ kiện,Phụ kiện,Phụ kiện,1.349.126.486.481,851.177.889.554,1349126486481.0,851177889554.0
Máy tính xách tay,Máy tính xách tay,Máy tính xách tay,786.555.617.315,331.470.400.564,786555617315.0,331470400564.0
"Đồng hồ, mất kính","Đồng hồ, mất kính","Đồng hồ, mất kính",573.950.618.899,-,573950618899.0,
Máy tính bằng,Máy tính bằng,Máy tính bằng,181.539.686.893,230.987.789.548,181539686893.0,230987789548.0
"Vật tư, lắp đặt","Vật tư, lắp đặt","Vật tư, lắp đặt",146.113.590.466,33.065.224.542,146113590466.0,33065224542.0
Thể cào,Thể cào,Thể cào,19.100.171.315,140.104.491.868,19100171315.0,140104491868.0
Hàng đang chuyển,Hàng đang chuyển,Hàng đang chuyển,5.813.877.959,9.011.116.270,5813877959.0,9011116270.0
Hàng hóa khác,Hàng hóa khác,Hàng hóa khác,117.470.705.557,83.232.588.088,117470705557.0,83232588088.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,26.195.934.673.884,17.821.137.643.753,26195934673884.0,17821137643753.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,(450.506.237.304),(375.132.344.772),-450506237304.0,-375132344772.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,25.745.428.436.580,17.446.005.298.981,25745428436580.0,17446005298981.0
