row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2020%/năm,Ngày 31 tháng 12năm 2019%/năm,numeric__Ngày 31 tháng 12năm 2020%/năm,numeric__Ngày 31 tháng 12năm 2019%/năm
Tiền gửi KKH bằng VND,Tiền gửi KKH bằng VND,Tiền gửi KKH bằng VND,"0,00 - 0,20","0,00 - 0,80",,
Tiền gửi tiết kiệm KKH bằng VND,Tiền gửi KKH bằng VND > Tiền gửi tiết kiệm KKH bằng VND,Tiền gửi tiết kiệm KKH bằng VND,"0,10","0,70",0.1,0.7
Tiền gửi KKH bằng ngoại tệ,Tiền gửi KKH bằng ngoại tệ,Tiền gửi KKH bằng ngoại tệ,"0,00 - 0,20","0,00 - 0,20",,
Tiền gửi tiết kiệm KKH bằng ngoại tệ,Tiền gửi KKH bằng ngoại tệ > Tiền gửi tiết kiệm KKH bằng ngoại tệ,Tiền gửi tiết kiệm KKH bằng ngoại tệ,"0,00","0,00 - 0,10",0.0,
Tiền gửi CKH bằng VND,Tiền gửi CKH bằng VND,Tiền gửi CKH bằng VND,"0,10 - 8,20","0,60 - 8,10",,
Tiền gửi tiết kiệm CKH bằng VND,Tiền gửi tiết kiệm CKH bằng VND,Tiền gửi tiết kiệm CKH bằng VND,"0,00 - 9,00","0,00 - 9,00",,
Tiền gửi CKH bằng ngoại tệ,Tiền gửi tiết kiệm CKH bằng VND > Tiền gửi CKH bằng ngoại tệ,Tiền gửi CKH bằng ngoại tệ,"0,00","0,00",0.0,0.0
Tiền gửi tiết kiệm CKH bằng ngoại tệ,Tiền gửi tiết kiệm CKH bằng ngoại tệ,Tiền gửi tiết kiệm CKH bằng ngoại tệ,"0,00 - 2,00","0,00 - 1,80",,
