row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,97.771.480,"59,58",74.042.414,"55,36",97771480.0,59.58,74042414.0,55.36
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,51.901.680,"31,63",38.574.197,"28,84",51901680.0,31.63,38574197.0,28.84
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,40.570.586,"24,72",29.870.400,"22,33",40570586.0,24.72,29870400.0,22.33
Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,2.168.888,"1,32",1.977.617,"1,48",2168888.0,1.32,1977617.0,1.48
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,1.675.933,"1,02",1.688.542,"1,26",1675933.0,1.02,1688542.0,1.26
Hộ kinh doanh,Hộ kinh doanh,Hộ kinh doanh,1.105.500,"0,67",1.251.797,"0,94",1105500.0,0.67,1251797.0,0.94
Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,139.157,"0,09",335.511,"0,25",139157.0,0.09,335511.0,0.25
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,96.207,"0,06",133.472,"0,10",96207.0,0.06,133472.0,0.1
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,54.465,"0,03",66.895,"0,05",54465.0,0.03,66895.0,0.05
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,34.124,"0,02",6.815,"0,01",34124.0,0.02,6815.0,0.01
Khác,Khác,Khác,24.940,"0,02",137.168,"0,10",24940.0,0.02,137168.0,0.1
Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,66.321.397,"40,42",59.700.258,"44,64",66321397.0,40.42,59700258.0,44.64
,,,164.092.877,"100,00",133.742.672,"100,00",164092877.0,100.0,133742672.0,100.0
