row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,178.966,39.658,178966.0,39658.0
Các khoản phải trả công nhân viên,Các khoản phải trả công nhân viên,Các khoản phải trả công nhân viên,155.728,24.659,155728.0,24659.0
Quỹ khen thưởng và phúc lợi,Quỹ khen thưởng và phúc lợi,Quỹ khen thưởng và phúc lợi,23.238,14.999,23238.0,14999.0
Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,809.124,430.549,809124.0,430549.0
Tiền giữ hộ và chờ thanh toán,Tiền giữ hộ và chờ thanh toán,Tiền giữ hộ và chờ thanh toán,125.351,76.052,125351.0,76052.0
Thuế và các khoản phải trảngân sách Nhà nước,Thuế và các khoản phải trảngân sách Nhà nước,Thuế và các khoản phải trảngân sách Nhà nước,287.023,255.957,287023.0,255957.0
Phải trả giao dịch chuyển tiền nhanh qua thể,Phải trả giao dịch chuyển tiền nhanh qua thể,Phải trả giao dịch chuyển tiền nhanh qua thể,201.450,98.540,201450.0,98540.0
Chờ thanh toán khác,Chờ thanh toán khác,Chờ thanh toán khác,195.300,-,195300.0,
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,241.313,187.475,241313.0,187475.0
Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,99.660,47.557,99660.0,47557.0
Phải trả về xây dựng cơ bản,Phải trả về xây dựng cơ bản,Phải trả về xây dựng cơ bản,15.785,6.637,15785.0,6637.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,125.868,133.281,125868.0,133281.0
,,,1.229.403,657.682,1229403.0,657682.0
