row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2020%/năm,Ngày 31 tháng 12năm 2019%/năm,numeric__Ngày 31 tháng 12năm 2020%/năm,numeric__Ngày 31 tháng 12năm 2019%/năm
Bằng VND,Bằng VND,Bằng VND,"0,11 - 1,10","1,20 - 6,00",,
Bằng ngoại tệ,Bằng ngoại tệ,Bằng ngoại tệ,"0,01 - 0,25","0,01 - 1,90",,
