row_label_raw,row_label_full,Thuế giá trị gia tăng,Số đầu nămTriệu đồng > 14.278,Phát sinh trong năm > Số phải nộpTriệu đồng > 47.656,Phát sinh trong năm > Số đã nộpTriệu đồng > (48.432),Số cuối nămTriệu đồng > 13.502,numeric__Số đầu nămTriệu đồng > 14.278,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng > 47.656,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng > (48.432),numeric__Số cuối nămTriệu đồng > 13.502
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,235.634,958.903,(960.132),234.405,235634.0,958903.0,-960132.0,234405.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,6.045,147.499,(114.428),39.116,6045.0,147499.0,-114428.0,39116.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,3.890,133.152,(99.399),37.643,3890.0,133152.0,-99399.0,37643.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,2.155,13.806,(14.488),1.473,2155.0,13806.0,-14488.0,1473.0
Thuế môn bài,Thuế môn bài,Thuế môn bài,-,303,(303),-,,303.0,-303.0,
Thuế khác,Thuế khác,Thuế khác,-,238,(238),-,,238.0,-238.0,
,,,255.957,1.154.058,(1.122.992),287.023,255957.0,1154058.0,-1122992.0,287023.0
