row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Ảnh hưởng đến báo cáo kết quả hoạt động kinh doanh riêng,Ảnh hưởng đến báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Ảnh hưởng đến báo cáo kết quả hoạt động kinh doanh riêng,numeric__Ảnh hưởng đến báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,Năm nayTriệu đồng,Năm trướcTriệu đồng,,,,
Tài sản thuếTNDN hoãn lạiLỗ chênh lệchtỷ giá,Tài sản thuếTNDN hoãn lạiLỗ chênh lệchtỷ giá,Tài sản thuếTNDN hoãn lạiLỗ chênh lệchtỷ giá,-,2.413,(2.413),2.413,,2413.0,-2413.0,2413.0
Tài sản thuếTNDN hoãn lạiLỗ chênh lệchtỷ giá,Tài sản thuếTNDN hoãn lạiLỗ chênh lệchtỷ giá,Tài sản thuếTNDN hoãn lạiLỗ chênh lệchtỷ giá,-,2.413,(2.413),2.413,,2413.0,-2413.0,2413.0
Thuế TNDNhoãn lại phải trảLãi chênh lệchtỷ giá,Thuế TNDNhoãn lại phải trảLãi chênh lệchtỷ giá,Thuế TNDNhoãn lại phải trảLãi chênh lệchtỷ giá,(4.664),-,(4.664),1.585,-4664.0,,-4664.0,1585.0
(Chi phí)/thu nhậpthuế TNDN hoãnlại thuần,(Chi phí)/thu nhậpthuế TNDN hoãnlại thuần,(Chi phí)/thu nhậpthuế TNDN hoãnlại thuần,,,(7.077),3.998,,,-7077.0,3998.0
