row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Chi nộp thuế và các khoản lệ phí,Chi nộp thuế và các khoản lệ phí,Chi nộp thuế và các khoản lệ phí,3.332,2.761,3332.0,2761.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,2.247.302,1.480.573,2247302.0,1480573.0
- Chi lương và phụ cấp,- Chi lương và phụ cấp,- Chi lương và phụ cấp,2.033.464,1.284.273,2033464.0,1284273.0
- Các khoản chỉ đóng góp theo lương,- Các khoản chỉ đóng góp theo lương,- Các khoản chỉ đóng góp theo lương,119.067,109.793,119067.0,109793.0
- Chi trợ cấp,- Chi trợ cấp,- Chi trợ cấp,94.771,86.507,94771.0,86507.0
Chi về tài sản,Chi về tài sản,Chi về tài sản,585.519,534.881,585519.0,534881.0
- Chi phí thuê văn phòng,- Chi phí thuê văn phòng,- Chi phí thuê văn phòng,299.671,286.179,299671.0,286179.0
- Chi phí sửa chữa và nâng cấp tài sản,- Chi phí sửa chữa và nâng cấp tài sản,- Chi phí sửa chữa và nâng cấp tài sản,131.913,125.226,131913.0,125226.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,96.536,70.270,96536.0,70270.0
- Chi khác về tài sản,- Chi khác về tài sản,- Chi khác về tài sản,57.399,53.206,57399.0,53206.0
Chi phí cho hoạt động quản lý công vụ,Chi phí cho hoạt động quản lý công vụ,Chi phí cho hoạt động quản lý công vụ,970.403,989.159,970403.0,989159.0
"- Chi phí quảng cáo, tiếp thị, khuyến mại, tiếptân, khách tiết","- Chi phí quảng cáo, tiếp thị, khuyến mại, tiếptân, khách tiết","- Chi phí quảng cáo, tiếp thị, khuyến mại, tiếptân, khách tiết",463.255,497.354,463255.0,497354.0
- Công tác phí,- Công tác phí,- Công tác phí,40.099,44.910,40099.0,44910.0
- Chi về các hoạt động đoàn thể của TCTD,- Chi về các hoạt động đoàn thể của TCTD,- Chi về các hoạt động đoàn thể của TCTD,161,354,161.0,354.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,466.888,446.541,466888.0,446541.0
"Chi nộp phí bảo hiểm, bảo toàn tiền gửi củakhách hàng","Chi nộp phí bảo hiểm, bảo toàn tiền gửi củakhách hàng","Chi nộp phí bảo hiểm, bảo toàn tiền gửi củakhách hàng",112.513,112.597,112513.0,112597.0
"Chi phí/(hoàn nhập) dự phòng (không tính dựphòng rủi ro tín dụng, rủi ro chứng khoán)","Chi phí/(hoàn nhập) dự phòng (không tính dựphòng rủi ro tín dụng, rủi ro chứng khoán)","Chi phí/(hoàn nhập) dự phòng (không tính dựphòng rủi ro tín dụng, rủi ro chứng khoán)",13.308,(1.618),13308.0,-1618.0
- Chi phí dự phòng rủi ro tài sản Có khác,- Chi phí dự phòng rủi ro tài sản Có khác,- Chi phí dự phòng rủi ro tài sản Có khác,123,272,123.0,272.0
- Chi phí/(hoàn nhập) dự phòng giảm giá đầu tư dài hạn,- Chi phí/(hoàn nhập) dự phòng giảm giá đầu tư dài hạn,- Chi phí/(hoàn nhập) dự phòng giảm giá đầu tư dài hạn,13.185,(1.890),13185.0,-1890.0
,,,3.932.377,3.118.353,3932377.0,3118353.0
