row_label_raw,row_label_full,col_0,2020Nghìn VND,2019Nghìn VND,numeric__2020Nghìn VND,numeric__2019Nghìn VND
Lợi nhuận trước thuế,Lợi nhuận trước thuế,Lợi nhuận trước thuế,1.971.889,658.302.202,1971889.0,658302202.0
Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,394.378,131.660.440,394378.0,131660440.0
Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,11.052,100.309,11052.0,100309.0
Dự phòng (thừa)/thiếu trong năm trước (*),Dự phòng (thừa)/thiếu trong năm trước (*),Dự phòng (thừa)/thiếu trong năm trước (*),(6.358.690),6.079.761,-6358690.0,6079761.0
Thu nhập không bị tính thuế,Thu nhập không bị tính thuế,Thu nhập không bị tính thuế,-,(131.481.820),,-131481820.0
,,,(5.953.260),6.358.690,-5953260.0,6358690.0
