row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Công ty Cổ phần Đầu tư và Xây dựng CGM,Công ty Cổ phần Đầu tư và Xây dựng CGM,Công ty Cổ phần Đầu tư và Xây dựng CGM,83.107.256.248,175.156.469.099,83107256248.0,175156469099.0
Công ty Cổ phần Xây dựng Coteccons,Công ty Cổ phần Xây dựng Coteccons,Công ty Cổ phần Xây dựng Coteccons,21.147.992.653,14.570.181.897,21147992653.0,14570181897.0
Công ty TNHH Đầu tư Bất động sản Hưng Phú,Công ty TNHH Đầu tư Bất động sản Hưng Phú,Công ty TNHH Đầu tư Bất động sản Hưng Phú,22.582.466.738,-,22582466738.0,
Công ty Cổ phần Ecoba Việt Nam,Công ty Cổ phần Ecoba Việt Nam,Công ty Cổ phần Ecoba Việt Nam,1.607.202.734,97.341.059.607,1607202734.0,97341059607.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,100.072.543.961,57.196.656.852,100072543961.0,57196656852.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,228.517.462.334,344.264.367.455,228517462334.0,344264367455.0
