row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
Dự án xây dựng đoạn tuyến kết nối từ đường Phạm Văn Đồng đến nứt giao thông Gò Dura (i),Dự án xây dựng đoạn tuyến kết nối từ đường Phạm Văn Đồng đến nứt giao thông Gò Dura (i),Dự án xây dựng đoạn tuyến kết nối từ đường Phạm Văn Đồng đến nứt giao thông Gò Dura (i),-,1.819.012.304.243,,1819012304243.0
"Dự án Phân khu số 2, khu đó thị phía Nam thành phố Bắc Giang (ii)","Dự án Phân khu số 2, khu đó thị phía Nam thành phố Bắc Giang (ii)","Dự án Phân khu số 2, khu đó thị phía Nam thành phố Bắc Giang (ii)",1.191.103.305.896,-,1191103305896.0,
Dự án Hùng Sơn – Thanh Hóa (iii),Dự án Hùng Sơn – Thanh Hóa (iii),Dự án Hùng Sơn – Thanh Hóa (iii),-,551.263.007.113,,551263007113.0
Các dự án khác,Các dự án khác,Các dự án khác,342.896.429.896,233.932.350.862,342896429896.0,233932350862.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.533.999.735.792,2.604.207.662.218,1533999735792.0,2604207662218.0
