row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm > Giá gốc,Đơn vị tính: VND > Dự phòng,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Số cuối năm > Giá gốc,numeric__Đơn vị tính: VND > Dự phòng,numeric__Đơn vị tính: VND > Số đầu năm
Dự án xây dựng đoạn tuyến kết nối từ đường Phạm Văn Đồng đến nút giao thông Gò Dưa (i),Dự án xây dựng đoạn tuyến kết nối từ đường Phạm Văn Đồng đến nút giao thông Gò Dưa (i),Dự án xây dựng đoạn tuyến kết nối từ đường Phạm Văn Đồng đến nút giao thông Gò Dưa (i),1.952.165.050.009,(129.606.912.594),-,-,1952165050009.0,-129606912594.0,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.952.165.050.009,(129.606.912.594),-,-,1952165050009.0,-129606912594.0,,
