row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Ban Quản lý Đầu tư Xây dựng Công trình giao thông Hà Nội,Ban Quản lý Đầu tư Xây dựng Công trình giao thông Hà Nội,Ban Quản lý Đầu tư Xây dựng Công trình giao thông Hà Nội,11.111.191.000,-,11.111.191.000,11.111.191.000,11111191000.0,,11111191000.0,11111191000.0
Công ty Cổ phần Kinh doanh Dịch vụ cao cấp,Công ty Cổ phần Kinh doanh Dịch vụ cao cấp,Công ty Cổ phần Kinh doanh Dịch vụ cao cấp,,,,,,,,
Dầu khí Việt Nam (PVR),Công ty Cổ phần Kinh doanh Dịch vụ cao cấp > Dầu khí Việt Nam (PVR),Dầu khí Việt Nam (PVR),10.000.000.000,-,10.000.000.000,-,10000000000.0,,10000000000.0,
Khách hàng cá nhân số 1,Công ty Cổ phần Kinh doanh Dịch vụ cao cấp > Khách hàng cá nhân số 1,Khách hàng cá nhân số 1,22.337.055.475,9.345.989.975,26.546.350.000,15.485.325.500,22337055475.0,9345989975.0,26546350000.0,15485325500.0
Khách hàng cá nhân số 2,Công ty Cổ phần Kinh doanh Dịch vụ cao cấp > Khách hàng cá nhân số 2,Khách hàng cá nhân số 2,10.505.856.427,2.430.856.427,13.500.000.000,5.747.500.000,10505856427.0,2430856427.0,13500000000.0,5747500000.0
Cả nhân số 3,Công ty Cổ phần Kinh doanh Dịch vụ cao cấp > Cả nhân số 3,Cả nhân số 3,10.891.790.880,2.959.141.470,10.366.915.880,10.366.915.880,10891790880.0,2959141470.0,10366915880.0,10366915880.0
Các đối tượng khác,Công ty Cổ phần Kinh doanh Dịch vụ cao cấp > Các đối tượng khác,Các đối tượng khác,18.136.251.757,7.637.109.249,13.840.468.425,12.233.251.568,18136251757.0,7637109249.0,13840468425.0,12233251568.0
TỔNG CỘNG,Công ty Cổ phần Kinh doanh Dịch vụ cao cấp > TỔNG CỘNG,TỔNG CỘNG,82.982.145.539,22.373.097.121,85.364.925.305,54.944.183.948,82982145539.0,22373097121.0,85364925305.0,54944183948.0
