row_label_raw,row_label_full,Số đầu năm,Năm nay > 29.421.028.757,Đơn vị tính: VND > Năm trước > 29.421.028.757,numeric__Năm nay > 29.421.028.757,numeric__Đơn vị tính: VND > Năm trước > 29.421.028.757
Cộng: Dự phòng trích lập trong kỳ,Cộng: Dự phòng trích lập trong kỳ,Cộng: Dự phòng trích lập trong kỳ,13.863.732.000,-,13863732000.0,
Trừ: Hoàn nhập dự phòng trong kỳ,Trừ: Hoàn nhập dự phòng trong kỳ,Trừ: Hoàn nhập dự phòng trong kỳ,(500.000.000),-,-500000000.0,
Số cuối năm,Số cuối năm,Số cuối năm,42.784.760.757,29.421.028.757,42784760757.0,29421028757.0
