row_label_raw,row_label_full,Ông Triệu Hữu Đại,Tổng Giám đốc,col_2,numeric__Tổng Giám đốc,numeric__col_2
Ông Tô Như Thắng,Ông Tô Như Thắng,Ông Tô Như Thắng,Phó Tổng Giám đốc,miễn nhiệm ngày 4 tháng 1 năm 2023,,
Ông Phạm Hồng Châu,Ông Phạm Hồng Châu,Ông Phạm Hồng Châu,Phó Tổng Giám đốc,,,
Bà Nguyễn Thu Hằng,Bà Nguyễn Thu Hằng,Bà Nguyễn Thu Hằng,Phó Tổng Giám đốc,,,
Ông Vũ Thanh Tuấn,Ông Vũ Thanh Tuấn,Ông Vũ Thanh Tuấn,Phó Tổng Giám đốc,bỗ nhiệm ngày 4 tháng 1 năm 2023,,
