row_label_raw,row_label_full,Ông Lê Mạnh Hùng,Tổng Giám đốc,col_2,numeric__Tổng Giám đốc,numeric__col_2
Ông Trần Văn Thắng,Ông Trần Văn Thắng,Ông Trần Văn Thắng,Phó Tổng Giám đốc,,,
Ông Lê Xuân Tùng,Ông Lê Xuân Tùng,Ông Lê Xuân Tùng,Phó Tổng Giám đốc,,,
Ông Đỗ Tất Bình,Ông Đỗ Tất Bình,Ông Đỗ Tất Bình,Phó Tổng Giám đốc,,,
Ông Hồ Minh Tiến,Ông Hồ Minh Tiến,Ông Hồ Minh Tiến,Phó Tổng Giám đốc,,,
Ông Nguyễn Đình Dương,Ông Nguyễn Đình Dương,Ông Nguyễn Đình Dương,Phó Tổng Giám đốc,,,
Ông Võ Anh Tú,Ông Võ Anh Tú,Ông Võ Anh Tú,Phó Tổng Giám đốc,,,
Ông Đào Việt Dũng,Ông Đào Việt Dũng,Ông Đào Việt Dũng,Phó Tổng Giám đốc,Bổ nhiệm tháng 4/2015,,
Ông Phạm Văn Hảo,Ông Phạm Văn Hảo,Ông Phạm Văn Hảo,Phó Tổng Giám đốc,Chuyển công tác từ tháng 11/2015,,
Ông Cấn Vũ Lân,Ông Cấn Vũ Lân,Ông Cấn Vũ Lân,Phó Tổng Giám đốc,Nghì hưu từ tháng 7/2015,,
