row_label_raw,row_label_full,col_0,31/12/2015 > Giá trịVND,31/12/2015 > Số cổ khả năngtrà nợVND,01/01/2015 > Giá trịVND,01/01/2015 > Số cổ khả năngtrà nợVND,numeric__31/12/2015 > Giá trịVND,numeric__31/12/2015 > Số cổ khả năngtrà nợVND,numeric__01/01/2015 > Giá trịVND,numeric__01/01/2015 > Số cổ khả năngtrà nợVND
Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,980.054.391.575,980.054.391.575,1.380.219.707.355,1.380.219.707.355,980054391575.0,980054391575.0,1380219707355.0,1380219707355.0
- Liên danh TAISEI-VINACONEX-TC,- Liên danh TAISEI-VINACONEX-TC,- Liên danh TAISEI-VINACONEX-TC,-,-,223.102.103.334,223.102.103.334,,,223102103334.0,223102103334.0
- NEW ASIA WAVEINTERNATIONAL Pte.Ltd,- NEW ASIA WAVEINTERNATIONAL Pte.Ltd,- NEW ASIA WAVEINTERNATIONAL Pte.Ltd,217.221.554.272,217.221.554.272,163.061.049.821,163.061.049.821,217221554272.0,217221554272.0,163061049821.0,163061049821.0
- Đối tượng khác,- Đối tượng khác,- Đối tượng khác,762.832.837.303,762.832.837.303,994.056.554.200,994.056.554.200,762832837303.0,762832837303.0,994056554200.0,994056554200.0
Phải trả người bán dài hạn,Phải trả người bán dài hạn,Phải trả người bán dài hạn,11.941.547.164,11.941.547.164,10.831.388.003,10.831.388.003,11941547164.0,11941547164.0,10831388003.0,10831388003.0
- Liên Doanh Kajima-Taisei-Obyashi-Maeda (KTOM),- Liên Doanh Kajima-Taisei-Obyashi-Maeda (KTOM),- Liên Doanh Kajima-Taisei-Obyashi-Maeda (KTOM),10.491.392.422,10.491.392.422,9.444.406.379,9.444.406.379,10491392422.0,10491392422.0,9444406379.0,9444406379.0
- Đối tượng khác,- Đối tượng khác,- Đối tượng khác,1.450.154.742,1.450.154.742,1.386.981.624,1.386.981.624,1450154742.0,1450154742.0,1386981624.0,1386981624.0
,,,991.995.938.739,991.995.938.739,1.391.051.095.358,1.391.051.095.358,991995938739.0,991995938739.0,1391051095358.0,1391051095358.0
