row_label_raw,row_label_full,31/12/2015,Dưới 1 nămVND > 31/12/2015,Từ 1-5 nămVND > 31/12/2015,TổngVND > 31/12/2015,numeric__Dưới 1 nămVND > 31/12/2015,numeric__Từ 1-5 nămVND > 31/12/2015,numeric__TổngVND > 31/12/2015
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,3.879.093.132.638,-,3.879.093.132.638,3879093132638.0,,3879093132638.0
Các khoản đầu tư tài chính ngắn hạn,Các khoản đầu tư tài chính ngắn hạn,Các khoản đầu tư tài chính ngắn hạn,12.682.900.000.000,-,12.682.900.000.000,12682900000000.0,,12682900000000.0
Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,1.722.960.499.525,50.000.000,1.723.010.499.525,1722960499525.0,50000000.0,1723010499525.0
,,,18.284.953.632.163,50.000.000,18.285.003.632.163,18284953632163.0,50000000.0,18285003632163.0
01/01/2015,01/01/2015,01/01/2015,01/01/2015,01/01/2015,01/01/2015,,,
Tiền và các khoản tương đương tiền,01/01/2015 > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,3.206.075.515.335,-,3.206.075.515.335,3206075515335.0,,3206075515335.0
Các khoản đầu tư tài chính ngắn hạn,01/01/2015 > Các khoản đầu tư tài chính ngắn hạn,Các khoản đầu tư tài chính ngắn hạn,10.523.400.000.000,-,10.523.400.000.000,10523400000000.0,,10523400000000.0
Phải thu khách hàng và phải thu khác,01/01/2015 > Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,1.587.105.433.532,50.000.000,1.587.155.433.532,1587105433532.0,50000000.0,1587155433532.0
,,,15.316.580.948.867,50.000.000,15.316.630.948.867,15316580948867.0,50000000.0,15316630948867.0
