row_label_raw,row_label_full,col_0,Năm 2015VND,Năm 2014VND,numeric__Năm 2015VND,numeric__Năm 2014VND
Tổng lợi nhuận kế toán trước thuếCác khoản điều chỉnh tăng/ giảm,Tổng lợi nhuận kế toán trước thuếCác khoản điều chỉnh tăng/ giảm,Tổng lợi nhuận kế toán trước thuếCác khoản điều chỉnh tăng/ giảm,2.071.441.457.312,3.158.301.335.602,2071441457312.0,3158301335602.0
- Các khoản điều chỉnh tăng,- Các khoản điều chỉnh tăng,- Các khoản điều chỉnh tăng,380.326.335.793,928.014.249.376,380326335793.0,928014249376.0
- Các khoản điều chỉnh giảm,- Các khoản điều chỉnh giảm,- Các khoản điều chỉnh giảm,(338.303.202.706),(670.093.246.381),-338303202706.0,-670093246381.0
Thu nhập được miễn thuế,Thu nhập được miễn thuế,Thu nhập được miễn thuế,17.542.008.000,36.825.569.717,17542008000.0,36825569717.0
Tổng Thu nhập chịu thuế trong năm,Tổng Thu nhập chịu thuế trong năm,Tổng Thu nhập chịu thuế trong năm,2.095.922.582.400,3.379.396.768.880,2095922582400.0,3379396768880.0
Thuế suất,Thuế suất,Thuế suất,22%,22%,0.22,0.22
Thuế TNDN phải trả ước tính,Thuế TNDN phải trả ước tính,Thuế TNDN phải trả ước tính,461.102.968.128,743.467.289.154,461102968128.0,743467289154.0
Điều chỉnh tính thuế TNDN,Điều chỉnh tính thuế TNDN,Điều chỉnh tính thuế TNDN,(1.833.040),-,-1833040.0,
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,461.101.135.088,743.467.289.154,461101135088.0,743467289154.0
Chi phí thuế thu nhập doanh nghiệp hoãn lại,Chi phí thuế thu nhập doanh nghiệp hoãn lại,Chi phí thuế thu nhập doanh nghiệp hoãn lại,,,,
- Ảnh hưởng từ các khoản chênh lệch tạm thời phải chịu thuế,Chi phí thuế thu nhập doanh nghiệp hoãn lại > - Ảnh hưởng từ các khoản chênh lệch tạm thời phải chịu thuế,- Ảnh hưởng từ các khoản chênh lệch tạm thời phải chịu thuế,(36.979.763.531),(31.168.640.421),-36979763531.0,-31168640421.0
Cộng chi phí thuế TNDN,Chi phí thuế thu nhập doanh nghiệp hoãn lại > Cộng chi phí thuế TNDN,Cộng chi phí thuế TNDN,424.121.371.557,712.298.648.733,424121371557.0,712298648733.0
