row_label_raw,row_label_full,col_0,Năm 2015VND,Năm 2014VND,numeric__Năm 2015VND,numeric__Năm 2014VND
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,654.187.283.532,1.045.938.841.203,654187283532.0,1045938841203.0
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,326.152.047.376,383.419.171.754,326152047376.0,383419171754.0
"Chi phí vật liệu, đồ dùng văn phòng","Chi phí vật liệu, đồ dùng văn phòng","Chi phí vật liệu, đồ dùng văn phòng",12.836.666.387,6.282.430.123,12836666387.0,6282430123.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,37.321.506.551,70.397.262.894,37321506551.0,70397262894.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",16.980.858.819,432.189.936.020,16980858819.0,432189936020.0
Chi phí sửa chữa tài sản,Chi phí sửa chữa tài sản,Chi phí sửa chữa tài sản,7.101.628.673,5.937.514.477,7101628673.0,5937514477.0
Hoàn nhập dự phòng nợ phải thu khó đòi,Hoàn nhập dự phòng nợ phải thu khó đòi,Hoàn nhập dự phòng nợ phải thu khó đòi,(257.966.500),(53.013.360.133),-257966500.0,-53013360133.0
"Chi phí bảo hiểm hàng không, phi hàng không","Chi phí bảo hiểm hàng không, phi hàng không","Chi phí bảo hiểm hàng không, phi hàng không",14.418.040.761,3.864.443.032,14418040761.0,3864443032.0
"Chi phí điện, nước, thông tin liên lạc","Chi phí điện, nước, thông tin liên lạc","Chi phí điện, nước, thông tin liên lạc",14.115.036.843,16.298.082.501,14115036843.0,16298082501.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,16.165.754.949,48.467.096.573,16165754949.0,48467096573.0
"Chi hoa hồng, môi giới","Chi hoa hồng, môi giới","Chi hoa hồng, môi giới",58.370.870.802,53.945.693.819,58370870802.0,53945693819.0
Chi phí phúc lợi cho người lao động,Chi phí phúc lợi cho người lao động,Chi phí phúc lợi cho người lao động,42.476.032.890,14.245.026.709,42476032890.0,14245026709.0
Chi phí công tác phí,Chi phí công tác phí,Chi phí công tác phí,29.302.515.947,23.437.613.981,29302515947.0,23437613981.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,79.204.290.034,40.467.929.453,79204290034.0,40467929453.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,30.777.013.120,46.823.999.955,30777013120.0,46823999955.0
Chi phí nhân viên bán hàng,Chi phí nhân viên bán hàng,Chi phí nhân viên bán hàng,24.701.788.689,43.449.155.411,24701788689.0,43449155411.0
"Chi phí vật liệu, bao bì bán hàng","Chi phí vật liệu, bao bì bán hàng","Chi phí vật liệu, bao bì bán hàng",502.187.002,443.231.558,502187002.0,443231558.0
"Chi phí công cụ, đồ dùng văn phòng","Chi phí công cụ, đồ dùng văn phòng","Chi phí công cụ, đồ dùng văn phòng",56.432.203,69.518.454,56432203.0,69518454.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,5.320.374.042,820.000,5320374042.0,820000.0
Chi phí khác,Chi phí khác,Chi phí khác,196.231.184,2.861.274.532,196231184.0,2861274532.0
,,,684.964.296.652,1.092.762.841.158,684964296652.0,1092762841158.0
