row_label_raw,row_label_full,"Cổ tức nhận được trong năm từ các khoản góp vốn, mua cổ phần",Năm kết thúc31/12/2016Triệu VND > 111.656,Năm kết thúc31/12/2015Triệu VND > 82.379,numeric__Năm kết thúc31/12/2016Triệu VND > 111.656,numeric__Năm kết thúc31/12/2015Triệu VND > 82.379
"Thu nhập từ thanh lý các khoản đầu tư góp vốn, mua cổ phần","Thu nhập từ thanh lý các khoản đầu tư góp vốn, mua cổ phần","Thu nhập từ thanh lý các khoản đầu tư góp vốn, mua cổ phần",-,1.100,,1100.0
,,,111.656,83.479,111656.0,83479.0
