row_label_raw,row_label_full,col_0,Nămkết thúc31/12/2016Triệu VND,Nămkết thúc31/12/2015Triệu VND,numeric__Nămkết thúc31/12/2016Triệu VND,numeric__Nămkết thúc31/12/2015Triệu VND
Lợi nhuận trước thuế,Lợi nhuận trước thuế,Lợi nhuận trước thuế,8.236.997,6.654.299,8236997.0,6654299.0
Điều chỉnh cho các khoản:,Điều chỉnh cho các khoản:,Điều chỉnh cho các khoản:,,,,
Cổ tức thu được trong năm (xem Thuyết minh 29),Điều chỉnh cho các khoản: > Cổ tức thu được trong năm (xem Thuyết minh 29),Cổ tức thu được trong năm (xem Thuyết minh 29),(111.656),(82.379),-111656.0,-82379.0
Thu nhập chịu thuế,Điều chỉnh cho các khoản: > Thu nhập chịu thuế,Thu nhập chịu thuế,8.125.341,6.571.920,8125341.0,6571920.0
Thuế suất thuế thu nhập doanh nghiệp,Điều chỉnh cho các khoản: > Thuế suất thuế thu nhập doanh nghiệp,Thuế suất thuế thu nhập doanh nghiệp,20%,22%,0.2,0.22
Thuế thu nhập doanh nghiệp theo thuế suất áp dụng,Điều chỉnh cho các khoản: > Thuế thu nhập doanh nghiệp theo thuế suất áp dụng,Thuế thu nhập doanh nghiệp theo thuế suất áp dụng,1.625.068,1.445.822,1625068.0,1445822.0
