row_label_raw,row_label_full,col_0,Triệu VND,numeric__Triệu VND
Tiền gửi,Tiền gửi,Tiền gửi,53.666.664,53666664.0
Giấy tờ có giá,Giấy tờ có giá,Giấy tờ có giá,71.392.260,71392260.0
Bất động sản,Bất động sản,Bất động sản,339.931.848,339931848.0
Tài sản thế chấp khác,Tài sản thế chấp khác,Tài sản thế chấp khác,389.638.755,389638755.0
