row_label_raw,row_label_full,col_0,col_1,Thuyết minh,Năm kết thúc31/12/2016Triệu VND,Năm kết thúc31/12/2015Triệu VND,numeric__col_1,numeric__Thuyết minh,numeric__Năm kết thúc31/12/2016Triệu VND,numeric__Năm kết thúc31/12/2015Triệu VND
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,,(1.625.068),(1.445.822),,,-1625068.0,-1445822.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,32,(1.625.068),(1.445.822),,32.0,-1625068.0,-1445822.0
XIII,XIII,XIII,LỢI NHUẬN SAU THUẾ,,6.611.929,5.208.477,,,6611929.0,5208477.0
