row_label_raw,row_label_full,col_0,Chưa quá hạn và chưa bị giảm giá Triệu VND,Đã quá hạn nhưng chưa bị giảm giá Triệu VND,Đã bị giảm giá và lập dự phòng đầy đủ Triệu VND,Tổng cộng Triệu VND,numeric__Chưa quá hạn và chưa bị giảm giá Triệu VND,numeric__Đã quá hạn nhưng chưa bị giảm giá Triệu VND,numeric__Đã bị giảm giá và lập dự phòng đầy đủ Triệu VND,numeric__Tổng cộng Triệu VND
Tiền gửi và cho vay các tổ chức tín dụng khác – gộp,Tiền gửi và cho vay các tổ chức tín dụng khác – gộp,Tiền gửi và cho vay các tổ chức tín dụng khác – gộp,153.555.262,-,-,153.555.262,153555262.0,,,153555262.0
Tiền gửi tại các tổ chức tín dụng khác,Tiền gửi tại các tổ chức tín dụng khác,Tiền gửi tại các tổ chức tín dụng khác,102.540.290,-,-,102.540.290,102540290.0,,,102540290.0
Cho vay các tổ chức tín dụng khác,Cho vay các tổ chức tín dụng khác,Cho vay các tổ chức tín dụng khác,51.014.972,-,-,51.014.972,51014972.0,,,51014972.0
Cho vay khách hàng – gộp,Cho vay khách hàng – gộp,Cho vay khách hàng – gộp,440.419.980,1.917.011,14.800.826,457.137.817,440419980.0,1917011.0,14800826.0,457137817.0
Chứng khoán đầu tư – gộp,Chứng khoán đầu tư – gộp,Chứng khoán đầu tư – gộp,130.812.444,-,1.010.000,131.822.444,130812444.0,,1010000.0,131822444.0
Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,51.923.760,-,-,51.923.760,51923760.0,,,51923760.0
Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,78.888.684,-,1.010.000,79.898.684,78888684.0,,1010000.0,79898684.0
Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,8.202.541,-,-,8.202.541,8202541.0,,,8202541.0
,,,732.990.227,1.917.011,15.810.826,750.718.064,732990227.0,1917011.0,15810826.0,750718064.0
