row_label_raw,row_label_full,col_0,Ảnh hưởng,Ảnh hưởng_1,numeric__Ảnh hưởng,numeric__Ảnh hưởng_1
,,,Tuyết đối Tỷ VND,Tương đối %,,
Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,,
Tăng Thu từ hoạt động dịch vụ,Khoản mục có biến động chủ yếu > Tăng Thu từ hoạt động dịch vụ,Tăng Thu từ hoạt động dịch vụ,871,"13,09",871.0,13.09
Tăng Lãi thuần từ mua bán chứng khoán kinh doanh,Khoản mục có biến động chủ yếu > Tăng Lãi thuần từ mua bán chứng khoán kinh doanh,Tăng Lãi thuần từ mua bán chứng khoán kinh doanh,287,"4,31",287.0,4.31
Tăng Thu nhập từ các khoản cho vay đã xử lý bằng quỹ dự phòng rủi ro (thuộc Thu nhập từ hoạt động khác),Khoản mục có biến động chủ yếu > Tăng Thu nhập từ các khoản cho vay đã xử lý bằng quỹ dự phòng rủi ro (thuộc Thu nhập từ hoạt động khác),Tăng Thu nhập từ các khoản cho vay đã xử lý bằng quỹ dự phòng rủi ro (thuộc Thu nhập từ hoạt động khác),288,"4,33",288.0,4.33
,,,1.446,"21,73",1446.0,21.73
