row_label_raw,row_label_full,Tại ngày 31/12/2023,Từ 1 năm trở xuống > VND,Trên 1 năm đến 5 năm > VND,Trên 5 năm > VND,Cộng > VND,numeric__Từ 1 năm trở xuống > VND,numeric__Trên 1 năm đến 5 năm > VND,numeric__Trên 5 năm > VND,numeric__Cộng > VND
"Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác",104.206.167.662,-,-,104.206.167.662,104206167662.0,,,104206167662.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,9.190.210.000,-,-,9.190.210.000,9190210000.0,,,9190210000.0
,,,113.396.377.662,-,-,113.396.377.662,113396377662.0,,,113396377662.0
Tại ngày 01/01/2023,Tại ngày 01/01/2023,Tại ngày 01/01/2023,Tại ngày 01/01/2023,Tại ngày 01/01/2023,Tại ngày 01/01/2023,Tại ngày 01/01/2023,,,,
Vay và nợ,Tại ngày 01/01/2023 > Vay và nợ,Vay và nợ,195.303.975.600,-,-,195.303.975.600,195303975600.0,,,195303975600.0
"Phải trả người bán, phải trả khác","Tại ngày 01/01/2023 > Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác",96.121.612.299,-,-,96.121.612.299,96121612299.0,,,96121612299.0
Chi phí phải trả,Tại ngày 01/01/2023 > Chi phí phải trả,Chi phí phải trả,1.476.893.150,-,-,1.476.893.150,1476893150.0,,,1476893150.0
,,,292.902.481.049,-,-,292.902.481.049,292902481049.0,,,292902481049.0
