row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2023 > VND,Năm 2022 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2023 > VND,numeric__Năm 2022 > VND
10,I. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 10,10,"- Tăng, giảm hàng tồn kho",,128.672.102.433,(143.638.114.791),,,128672102433.0,-143638114791.0
11,I. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 11,11,"- Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",,(964.319.782),11.838.259.347,,,-964319782.0,11838259347.0
12,I. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 12,12,"- Tăng, giảm chi phí trả trước",,(956.066.622),(11.238.325),,,-956066622.0,-11238325.0
14,I. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 14,14,- Tiền lãi vay đã trả,,(4.082.615.912),(13.849.928.107),,,-4082615912.0,-13849928107.0
15,I. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 15,15,- Thuế thu nhập doanh nghiệp đã nộp,,(1.381.739.449),(3.346.756.248),,,-1381739449.0,-3346756248.0
20,I. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,84.084.400.477,(129.011.803.414),,,84084400477.0,-129011803414.0
II. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐÀU TƯ,II. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐÀU TƯ,II. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐÀU TƯ,II. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐÀU TƯ,II. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐÀU TƯ,II. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐÀU TƯ,II. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐÀU TƯ,,,,
21,II. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐÀU TƯ > 21,21,"1. Tiền chi để mua sắm, xây dựng tài sản cố định và các tài sản dài hạn khác",,(3.289.084.387),-,,,-3289084387.0,
22,II. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐÀU TƯ > 22,22,"2. Tiền thu từ thanh lý, nhượng bán tài sản cố định và các tài sản dài hạn khác",,7.163.636.364,-,,,7163636364.0,
23,II. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐÀU TƯ > 23,23,"3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",,(460.582.700.000),(101.795.000.000),,,-460582700000.0,-101795000000.0
24,II. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐÀU TƯ > 24,24,"4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",,273.795.000.000,21.000.000.000,,,273795000000.0,21000000000.0
25,II. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐÀU TƯ > 25,25,5. Tiền chi đầu tư góp vốn vào đơn vị khác,,(10.000.000.000),(66.366.800.000),,,-10000000000.0,-66366800000.0
27,II. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐÀU TƯ > 27,27,"6. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,325.185.696.339,359.155.586.392,,,325185696339.0,359155586392.0
30,II. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐÀU TƯ > 30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,132.272.548.316,211.993.786.392,,,132272548316.0,211993786392.0
