row_label_raw,row_label_full,col_0,Năm 2023,Năm 2022,numeric__Năm 2023,numeric__Năm 2022
,,,VND,VND,,
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,768.518.519,-,768518519.0,
Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,768.518.519,-,768518519.0,
Mua hàng - thuê văn phòng,Mua hàng - thuê văn phòng,Mua hàng - thuê văn phòng,630.000.000,60.000.000,630000000.0,60000000.0
Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy,Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy,Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy,630.000.000,60.000.000,630000000.0,60000000.0
Doanh thu tài chính - nhận cổ tức,Doanh thu tài chính - nhận cổ tức,Doanh thu tài chính - nhận cổ tức,318.822.993.407,357.070.726.800,318822993407.0,357070726800.0
Công ty TNHH Pruksa Việt Nam,Công ty TNHH Pruksa Việt Nam,Công ty TNHH Pruksa Việt Nam,153.293.517.407,-,153293517407.0,
Công ty Cổ phần Tập đoàn Bất động sản CRV,Công ty Cổ phần Tập đoàn Bất động sản CRV,Công ty Cổ phần Tập đoàn Bất động sản CRV,165.529.476.000,357.070.726.800,165529476000.0,357070726800.0
Chi phí tài chính - Lãi tiền vay,Chi phí tài chính - Lãi tiền vay,Chi phí tài chính - Lãi tiền vay,2.174.975.343,4.709.922.191,2174975343.0,4709922191.0
Công ty TNHH Pruksa Việt Nam,Công ty TNHH Pruksa Việt Nam,Công ty TNHH Pruksa Việt Nam,2.174.975.343,4.709.922.191,2174975343.0,4709922191.0
Góp vốn trong năm,Góp vốn trong năm,Góp vốn trong năm,10.000.000.000,66.366.800.000,10000000000.0,66366800000.0
Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,10.000.000.000,20.000.000.000,10000000000.0,20000000000.0
Công ty Cổ phần Tập đoàn Bất động sản CRV,Công ty Cổ phần Tập đoàn Bất động sản CRV,Công ty Cổ phần Tập đoàn Bất động sản CRV,-,46.366.800.000,,46366800000.0
