row_label_raw,row_label_full,col_0,2025,2024(Điều chỉnh lại (ii)),numeric__2025,numeric__2024(Điều chỉnh lại (ii))
Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),340.980.036.091,336.159.900.134,340980036091.0,336159900134.0
"Điều chỉnh giảm lợi nhuận do trích quỹkhen thưởng, phúc lợi (VND) (i)","Điều chỉnh giảm lợi nhuận do trích quỹkhen thưởng, phúc lợi (VND) (i)","Điều chỉnh giảm lợi nhuận do trích quỹkhen thưởng, phúc lợi (VND) (i)",-,(27.000.000.000),,-27000000000.0
,,,340.980.036.091,309.159.900.134,340980036091.0,309159900134.0
Bình quân số cổ phiếu phổ thông đang lưu hành(cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành(cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành(cổ phiếu),371.543.425,301.685.179,371543425.0,301685179.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),918,1.025,918.0,1025.0
