row_label_raw,row_label_full,col_0,col_1,2025VND,2024VND,numeric__col_1,numeric__2025VND,numeric__2024VND
i),i),i),Doanh thu cung cấp dịch vụ,,,,,
i),i) > i),i),Công ty TNHH Đại lý Vận tải Evergreen(Viết Nam),352.682.161.102,346.072.225.577,,352682161102.0,346072225577.0
i),i) > i),i),Công ty TNHH Tuyến Container T.S. Hà Nội,3.152.114.318,65.537.936.810,,3152114318.0,65537936810.0
i),i) > i),i),Công ty Cổ phần Vận tải và Xếp dỡ Hải An,41.383.754.691,-,,41383754691.0,
i),i) > i),i),Công ty Cổ phần Cắng VIMC Đình Vũ,17.300.472.988,-,,17300472988.0,
i),i) > i),i),Công ty Cổ phần Vận tải biển Vinaship,8.161.944.000,-,,8161944000.0,
i),i) > i),i),Công ty Cổ phần Logistics Cắng Đà Nẵng,810.745.447,520.548.183,,810745447.0,520548183.0
i),i) > i),i),Công ty TNHH Cắng Nam Hải Đình Vũ,-,7.495.091.459,,,7495091459.0
i),i) > i),i),Công ty TNHH Dịch vụ Hàng hải Vinaship,86.877.401,1.184.783.680,,86877401.0,1184783680.0
i),i) > i),i),Công ty Cổ phần Cắng dịch vụ Dầu khí Đình Vũ,-,771.923.763,,,771923763.0
i),i) > i),i),,423.578.069.947,421.582.509.472,,423578069947.0,421582509472.0
ii),ii),ii),Mua dịch vụ,,,,,
ii),ii) > ii),ii),Công ty TNHH Đại lý Vận tải Evergreen(Viết Nam),30.736.621.417,6.490.834.974,,30736621417.0,6490834974.0
ii),ii) > ii),ii),Công ty TNHH Dịch vụ Hàng hải Vinaship,25.179.283.278,6.230.612.086,,25179283278.0,6230612086.0
ii),ii) > ii),ii),Công ty TNHH Cắng Nam Hải Đình Vũ,-,67.531.200.867,,,67531200867.0
ii),ii) > ii),ii),Công ty TNHH Tuyến Container T.S. Hà Nội,2.216.097.200,28.812.831.886,,2216097200.0,28812831886.0
ii),ii) > ii),ii),Công ty Cổ phần Logistics Cắng Đà Nẵng,1.332.000.000,492.485.686,,1332000000.0,492485686.0
ii),ii) > ii),ii),Công ty Cổ phần Cắng dịch vụ Dầu khí Đình Vũ,-,2.291.464.119,,,2291464119.0
ii),ii) > ii),ii),,59.464.001.895,111.849.429.618,,59464001895.0,111849429618.0
iii),iii),iii),Chi phí hoa hồng,,,,,
iii),iii) > iii),iii),Công ty TNHH Đại lý Vận tải Evergreen(Viết Nam),30.731.454.830,17.603.064.500,,30731454830.0,17603064500.0
iii),iii) > iii),iii),Công ty Cổ phần Vận tải và Xếp dỡ Hải An,21.632.433.936,-,,21632433936.0,
iii),iii) > iii),iii),,52.363.888.766,17.603.064.500,,52363888766.0,17603064500.0
iv),iv),iv),Cổ tức đã nhận,,,,,
iv),iv) > iv),iv),Công ty Cổ phần Vận tải và Xếp dỡ Hải An,17.671.700.000,-,,17671700000.0,
iv),iv) > iv),iv),Công ty TNHH Tuyến Container T.S. Hà Nội,2.075.417.792,-,,2075417792.0,
iv),iv) > iv),iv),Công ty Cổ phần Logistics Cắng Đà Nẵng,1.332.000.000,1.332.000.000,,1332000000.0,1332000000.0
iv),iv) > iv),iv),Công ty Cổ phần Vận tải biển Vinaship,8.161.944.000,-,,8161944000.0,
iv),iv) > iv),iv),,29.241.061.792,1.332.000.000,,29241061792.0,1332000000.0
