row_label_raw,row_label_full,col_0,Số liệu báo cáo trước đây,Điều chỉnh lại,Số liệu tính toán lại,numeric__Số liệu báo cáo trước đây,numeric__Điều chỉnh lại,numeric__Số liệu tính toán lại
Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),336.159.900.134,-,336.159.900.134,336159900134.0,,336159900134.0
"Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND)",-,(27.000.000.000),(27.000.000.000),,-27000000000.0,-27000000000.0
Lợi nhuận đề tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận đề tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận đề tính lãi cơ bản trên cổ phiếu (VND),336.159.900.134,(27.000.000.000),309.159.900.134,336159900134.0,-27000000000.0,309159900134.0
Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu) (*),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu) (*),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu) (*),241.348.747,60.336.432,301.685.179,241348747.0,60336432.0,301685179.0
Lãi cơ bản trên cổ phiếu (VND/1 cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/1 cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/1 cổ phiếu),1.393,(368),1.025,1393.0,-368.0,1025.0
