row_label_raw,row_label_full,col_0,col_1,31/12/2025 > Giá trị ghi số VND,31/12/2025 > Giá trị hợp lý VND,31/12/2025 > Dự phòng VND,31/12/2024 > Giá trị ghi số VND,31/12/2024 > Giá trị hợp lý VND,31/12/2024 > Dự phòng VND,numeric__col_1,numeric__31/12/2025 > Giá trị ghi số VND,numeric__31/12/2025 > Giá trị hợp lý VND,numeric__31/12/2025 > Dự phòng VND,numeric__31/12/2024 > Giá trị ghi số VND,numeric__31/12/2024 > Giá trị hợp lý VND,numeric__31/12/2024 > Dự phòng VND
(a),(a),(a),Chứng khoán kinh doanhCổ phiếu niêm yết,975.849.648.647,925.552.064.000,(64.547.894.874),546.648.172.508,552.236.077.800,(26.064.875.167),,975849648647.0,925552064000.0,-64547894874.0,546648172508.0,552236077800.0,-26064875167.0
(b),(b),(b),Đầu tư nằm giữ đến ngày đáo hạnTiền gửi có kỳ han tại ngân hàng thương mại (**),426.160.000.000,(*),-,285.750.000.000,(*),-,,426160000000.0,,,285750000000.0,,
(c),(c),(c),Đầu tư vào công ty liên kếtCông ty Cổ phần Vận tải Biển VinashipCông ty Cổ phần Cảng VIMC Đình VũCông ty Cổ phần VHL LogisticsCông ty Cổ phần Logistics Cảng Đà NẵngCông ty TNHH Tuyên Container T.S. Hà NộiCông ty Cổ phần Vận tải và Xếp dỡ Hải An,381.676.198.281347.798.371.51614.624.643.34713.981.506.702-2.256.283.306.9553.014.364.026.801,233.275.700.000(*) (*) (*)32.767.200.000-2.378.022.702.000(*),-,382.026.715.426347.561.855.4129.724.000.00015.313.506.7024.581.186.174,301.991.928.000(*) (*) (*)45.288.000.000(*),-,,,,,3.8202671542634757e+54,,
(d),(d),(d),Đầu tư góp vốn vào đơn vị khácCông ty TNHH MSC Việt Nam,155.000.000,(*),-,155.000.000,(*),-,,155000000.0,,,155000000.0,,
