row_label_raw,row_label_full,col_0,2025VND,2024VND,numeric__2025VND,numeric__2024VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,681.831.454.266,524.577.842.062,681831454266.0,524577842062.0
Thuế tính ở thuế suất 20%,Thuế tính ở thuế suất 20%,Thuế tính ở thuế suất 20%,136.366.290.853,104.915.568.412,136366290853.0,104915568412.0
Điều chỉnh:,Điều chỉnh:,Điều chỉnh:,Điều chỉnh:,Điều chỉnh:,,
Chi phí không được khấu trừ,Điều chỉnh: > Chi phí không được khấu trừ,Chi phí không được khấu trừ,29.635.652.351,17.436.596.072,29635652351.0,17436596072.0
Ảnh hưởng của giao dịch thoái vốn công ty con,Điều chỉnh: > Ảnh hưởng của giao dịch thoái vốn công ty con,Ảnh hưởng của giao dịch thoái vốn công ty con,118.451.659.744,-,118451659744.0,
"Ảnh hưởng của các ưu đãi thuế, giảm thuế","Điều chỉnh: > Ảnh hưởng của các ưu đãi thuế, giảm thuế","Ảnh hưởng của các ưu đãi thuế, giảm thuế",(83.270.748.056),(54.875.667.778),-83270748056.0,-54875667778.0
Lỗ tính thuế được sử dụng,Điều chỉnh: > Lỗ tính thuế được sử dụng,Lỗ tính thuế được sử dụng,(50.513.594.273),-,-50513594273.0,
Lãi của công ty liên kết,Điều chỉnh: > Lãi của công ty liên kết,Lãi của công ty liên kết,(24.313.695.286),(706.419.618),-24313695286.0,-706419618.0
Ảnh hưởng của giao dịch bán và thuê lại tài sản,Điều chỉnh: > Ảnh hưởng của giao dịch bán và thuê lại tài sản,Ảnh hưởng của giao dịch bán và thuê lại tài sản,16.252.127.454,-,16252127454.0,
Lãi do đánh giá lại giá trị khoản đầu tư vào công ty liên kết,Điều chỉnh: > Lãi do đánh giá lại giá trị khoản đầu tư vào công ty liên kết,Lãi do đánh giá lại giá trị khoản đầu tư vào công ty liên kết,-,(37.837.140.774),,-37837140774.0
Lỗ tính thuế mà không ghi nhận tài sản thuế TNDN hoãn lại,Điều chỉnh: > Lỗ tính thuế mà không ghi nhận tài sản thuế TNDN hoãn lại,Lỗ tính thuế mà không ghi nhận tài sản thuế TNDN hoãn lại,3.094.483.804,33.577.758.127,3094483804.0,33577758127.0
Chênh lệch tạm thời không ghi nhận thuế TNDN hoãn lại,Điều chỉnh: > Chênh lệch tạm thời không ghi nhận thuế TNDN hoãn lại,Chênh lệch tạm thời không ghi nhận thuế TNDN hoãn lại,(2.586.891.273),15.200.000.000,-2586891273.0,15200000000.0
Phân bổ lợi thế thương mại,Điều chỉnh: > Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,9.449.780.331,4.343.834.170,9449780331.0,4343834170.0
Chi phí lãi vay không được trừ (*),Điều chỉnh: > Chi phí lãi vay không được trừ (*),Chi phí lãi vay không được trừ (*),-,3.594.803.986,,3594803986.0
Thu nhập không chịu thuế từ cổ tức,Điều chỉnh: > Thu nhập không chịu thuế từ cổ tức,Thu nhập không chịu thuế từ cổ tức,(2.014.324.000),-,-2014324000.0,
Ảnh hưởng của hợp nhất kinh doanh,Điều chỉnh: > Ảnh hưởng của hợp nhất kinh doanh,Ảnh hưởng của hợp nhất kinh doanh,1.657.668.810,761.214.238,1657668810.0,761214238.0
Dự phòng thiếu của các năm trước,Điều chỉnh: > Dự phòng thiếu của các năm trước,Dự phòng thiếu của các năm trước,3.376.268.841,3.096.887.458,3376268841.0,3096887458.0
Điều chỉnh khác,Điều chỉnh: > Điều chỉnh khác,Điều chỉnh khác,702.337.329,531.178.719,702337329.0,531178719.0
Chi phí thuế TNDN (**),Điều chỉnh: > Chi phí thuế TNDN (**),Chi phí thuế TNDN (**),156.287.016.629,90.038.613.012,156287016629.0,90038613012.0
Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,,
Thuế TNDN – hiện hành,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất: > Thuế TNDN – hiện hành,Thuế TNDN – hiện hành,182.819.255.143,102.391.096.338,182819255143.0,102391096338.0
Thuế TNDN – hoãn lại,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất: > Thuế TNDN – hoãn lại,Thuế TNDN – hoãn lại,(26.532.238.514),(12.352.483.326),-26532238514.0,-12352483326.0
,,,156.287.016.629,90.038.613.012,156287016629.0,90038613012.0
