row_label_raw,row_label_full,Mã số,col_1,Thuyết minh,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2025 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND,numeric__col_1,numeric__Thuyết minh,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2025 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND
,,,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
31,31,31,"Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",,527.040.000.000,1.333.956.420.000,,,527040000000.0,1333956420000.0
33,33,33,Tiền thu từ đi vay,,5.026.388.499.291,3.141.426.626.363,,,5026388499291.0,3141426626363.0
34,34,34,Tiền chi trả nợ gốc vay,,(1.709.440.422.105),(2.884.688.390.493),,,-1709440422105.0,-2884688390493.0
35,35,35,Tiền chi trả nợ gốc thuê tài chính,,(986.941.908),(986.941.908),,,-986941908.0,-986941908.0
36,36,36,"Tiền cổ tức, lợi nhuận đã trả cho chủ sở hữu",,(257.275.327.500),(136.105.095.200),,,-257275327500.0,-136105095200.0
40,40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,3.585.725.807.778,1.453.602.618.762,,,3585725807778.0,1453602618762.0
50,50,50,Lưu chuyển tiền thuần trong năm,,366.213.113.184,173.978.458.351,,,366213113184.0,173978458351.0
60,60,60,Tiền và tương đương tiền đầu năm,3,546.631.384.396,370.506.274.358,,3.0,546631384396.0,370506274358.0
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,2.959.008.913,2.146.651.687,,,2959008913.0,2146651687.0
70,70,70,Tiền và tương đương tiền cuối năm,3,915.803.506.493,546.631.384.396,,3.0,915803506493.0,546631384396.0
