row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,13.766.451.651,27.238.024.092,,,13766451651.0,27238024092.0
310,310,310,I. Nợ ngắn hạn,,6.754.505.795,15.428.980.447,,,6754505795.0,15428980447.0
311,311,311,1. Phải trả người bán ngắn hạn,19,359.479.015,1.474.036.885,,19.0,359479015.0,1474036885.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,20,528.938.858,633.729.744,,20.0,528938858.0,633729744.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,21,7.155.321,32.844.475,,21.0,7155321.0,32844475.0
314,314,314,4. Phải trả người lao động,,98.870.565,175.795.782,,,98870565.0,175795782.0
315,315,315,5. Chi phí phải trả ngắn hạn,22,3.088.705.929,2.864.427.371,,22.0,3088705929.0,2864427371.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,,81.818,409.091,,,81818.0,409091.0
319,319,319,7. Phải trả ngắn hạn khác,23,161.601.224,1.475.782.291,,23.0,161601224.0,1475782291.0
320,320,320,8. Vay ngắn hạn,24,2.509.569.555,8.771.851.298,,24.0,2509569555.0,8771851298.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",,103.510,103.510,,,103510.0,103510.0
330,330,330,II. Nợ dài hạn,,7.011.945.856,11.809.043.645,,,7011945856.0,11809043645.0
333,333,333,1. Chi phí phải trả dài hạn,22,653.649.038,1.173.684.620,,22.0,653649038.0,1173684620.0
337,337,337,2. Phải trả dài hạn khác,23,65.398.026,454.179.120,,23.0,65398026.0,454179120.0
338,338,338,3. Vay dài hạn,24,5.776.845.065,9.330.999.170,,24.0,5776845065.0,9330999170.0
341,341,341,4. Thuế thu nhập hoãn lại phải trả,33.2,510.611.231,844.467.369,,332.0,510611231.0,844467369.0
342,342,342,5. Dự phòng phải trả dài hạn,,5.442.496,5.713.366,,,5442496.0,5713366.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,4.673.233.340,10.027.795.459,,,4673233340.0,10027795459.0
410,410,410,I. Vốn chủ sở hữu,,4.673.233.340,10.027.795.459,,,4673233340.0,10027795459.0
411,411,411,1. Vốn cổ phần,25.1,9.274.679.470,9.274.679.470,,251.0,9274679470.0,9274679470.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,9.274.679.470,9.274.679.470,,,9274679470.0,9274679470.0
412,412,412,2. Thắng dư vốn cổ phần,25.1,-,3.263.858.784,,251.0,,3263858784.0
415,415,415,3. Cổ phiếu quỹ,25.1,(686.640),(686.640),,251.0,-686640.0,-686640.0
417,417,417,4. Chênh lệch tỷ giả hối đoài,25.1,(602.619.336),(1.440.136.262),,251.0,-602619336.0,-1440136262.0
418,418,418,5. Quỹ đầu tư phát triển,25.1,282.410.699,282.410.699,,251.0,282410699.0,282410699.0
421,421,421,6. Lỗ lũy kế,25.1,(4.467.100.553),(6.301.662.837),,251.0,-4467100553.0,-6301662837.0
421a,421a,421a,- Lỗ lũy kế đến cuối năm trước,,(4.670.130.714),(5.046.001.493),,,-4670130714.0,-5046001493.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối/(lỗ) năm nay,,203.030.161,(1.255.661.344),,,203030161.0,-1255661344.0
429,429,429,7. Lợi ích cổ đông không kiểm soát,26,186.549.700,4.949.332.245,,26.0,186549700.0,4949332245.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,18.439.684.991,37.265.819.551,,,18439684991.0,37265819551.0
