row_label_raw,row_label_full,Họ và tên,Chức vụ,col_2,numeric__Chức vụ,numeric__col_2
Ông Võ Trường Sơn,Ông Võ Trường Sơn,Ông Võ Trường Sơn,Tổng Giám đốc,,,
Bà Hồ Thị Kim Chỉ,Bà Hồ Thị Kim Chỉ,Bà Hồ Thị Kim Chỉ,Phó Tổng Giám đốc,,,
Bà Võ Thị Mỹ Hạnh,Bà Võ Thị Mỹ Hạnh,Bà Võ Thị Mỹ Hạnh,Phó Tổng Giám đốc,bỗ nhiệm ngày 21 tháng 1 năm 2021,,
