row_label_raw,row_label_full,Tên,Chức vụ,Thu nhập (*),Thu nhập (*)_1,numeric__Chức vụ,numeric__Thu nhập (*),numeric__Thu nhập (*)_1
Tên,Tên,Tên,Chức vụ,Năm nay,Năm trước,,,
Ông Đoàn Nguyên Đức,Tên > Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Chủ tịch HĐQT,2.662.428,2.482.728,,2662428.0,2482728.0
Ông Võ Trường Sơn,Tên > Ông Võ Trường Sơn,Ông Võ Trường Sơn,Tổng Giám đốc,2.214.202,2.077.893,,2214202.0,2077893.0
Bà Võ Thị Mỹ Hạnh,Tên > Bà Võ Thị Mỹ Hạnh,Bà Võ Thị Mỹ Hạnh,Phó Tổng Giám đốc,1.519.645,-,,1519645.0,
Bà Hồ Thị Kim Chi,Tên > Bà Hồ Thị Kim Chi,Bà Hồ Thị Kim Chi,Phó Tổng Giám đốc,1.286.280,1.326.582,,1286280.0,1326582.0
Ông Nguyễn Văn Minh,Tên > Ông Nguyễn Văn Minh,Ông Nguyễn Văn Minh,Thành viên HĐQT,243.000,1.308.936,,243000.0,1308936.0
Các cá nhân khác,Tên > Các cá nhân khác,Các cá nhân khác,,2.408.545,1.304.400,,2408545.0,1304400.0
TỔNG CỘNG,Tên > TỔNG CỘNG,TỔNG CỘNG,,10.334.100,8.500.539,,10334100.0,8500539.0
