row_label_raw,row_label_full,Tên,Chức vụ,Thu nhập (*),Thu nhập (*)_1,numeric__Chức vụ,numeric__Thu nhập (*),numeric__Thu nhập (*)_1
Tên,Tên,Tên,Chức vụ,Năm nay,Năm trước,,,
Ông Võ Trường Sơn,Tên > Ông Võ Trường Sơn,Ông Võ Trường Sơn,Tổng Giám đốc,83.700,109.091,,83700.0,109091.0
Ông Đoàn Nguyên Đức,Tên > Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Chủ tịch HĐQT,54.000,141.818,,54000.0,141818.0
Bà Võ Thị Mỹ Hạnh,Tên > Bà Võ Thị Mỹ Hạnh,Bà Võ Thị Mỹ Hạnh,Phó Tổng Giám đốc,-,1.167.524,,,1167524.0
Các cá nhân khác,Tên > Các cá nhân khác,Các cá nhân khác,,162.000,130.909,,162000.0,130909.0
TỔNG CỘNG,Tên > TỔNG CỘNG,TỔNG CỘNG,,299.700,1.549.342,,299700.0,1549342.0
