row_label_raw,row_label_full,col_0,Vay ngắn hạn,Vay dài hạn,Ngàn VND Tổng cộng,numeric__Vay ngắn hạn,numeric__Vay dài hạn,numeric__Ngàn VND Tổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,8.771.851.298,9.330.999.170,18.102.850.468,8771851298.0,9330999170.0,18102850468.0
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,1.324.780.508,134.214.163,1.458.994.671,1324780508.0,134214163.0,1458994671.0
Chuyển từ các khoản phải trả,Chuyển từ các khoản phải trả,Chuyển từ các khoản phải trả,-,68.347.023,68.347.023,,68347023.0,68347023.0
Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,2.188.272,11.579.907,13.768.179,2188272.0,11579907.0,13768179.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,1.172.026.268,(1.172.026.268),-,1172026268.0,-1172026268.0,
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,6.785.486,25.805.847,32.591.333,6785486.0,25805847.0,32591333.0
Giảm do thanh lý công ty con,Giảm do thanh lý công ty con,Giảm do thanh lý công ty con,(7.261.758.260),(2.002.074.777),(9.263.833.037),-7261758260.0,-2002074777.0,-9263833037.0
Tiền chi trả nợ gốc vay,Tiền chi trả nợ gốc vay,Tiền chi trả nợ gốc vay,(1.506.304.017),(620.000.000),(2.126.304.017),-1506304017.0,-620000000.0,-2126304017.0
Số cuối năm,Số cuối năm,Số cuối năm,2.509.569.555,5.776.845.065,8.286.414.620,2509569555.0,5776845065.0,8286414620.0
