row_label_raw,row_label_full,Tập đoàn Dầu khí Quốc gia Việt Nam,Số cuối nămVND > 119.000.000.000,Số đầu nămVND > -,numeric__Số cuối nămVND > 119.000.000.000,numeric__Số đầu nămVND > -
Công ty Cổ phần Vận tải Dầu khí Hà Nội,Công ty Cổ phần Vận tải Dầu khí Hà Nội,Công ty Cổ phần Vận tải Dầu khí Hà Nội,1.690.605.440,1.852.389.101,1690605440.0,1852389101.0
Công ty Cổ phần Vận tải Dầu khí ĐôngDương,Công ty Cổ phần Vận tải Dầu khí ĐôngDương,Công ty Cổ phần Vận tải Dầu khí ĐôngDương,768.000.000,-,768000000.0,
Tổng Công ty Dầu Việt Nam,Tổng Công ty Dầu Việt Nam,Tổng Công ty Dầu Việt Nam,497.726.763,1.002.766.988,497726763.0,1002766988.0
Công ty Cổ phần Vận tải Dầu khí QuảngNgãi,Công ty Cổ phần Vận tải Dầu khí QuảngNgãi,Công ty Cổ phần Vận tải Dầu khí QuảngNgãi,15.300.000,5.180.000,15300000.0,5180000.0
Công ty Cổ phần Dịch vụ Vận tải Dầu khíCửu Long,Công ty Cổ phần Dịch vụ Vận tải Dầu khíCửu Long,Công ty Cổ phần Dịch vụ Vận tải Dầu khíCửu Long,13.000.000,-,13000000.0,
Công ty Cổ phần Vận tải Dầu khí Thái BìnhDương,Công ty Cổ phần Vận tải Dầu khí Thái BìnhDương,Công ty Cổ phần Vận tải Dầu khí Thái BìnhDương,-,2.030.815.933,,2030815933.0
Công ty Cổ phần Vận tải Dầu khí Vũng TàuCông ty Cổ phần Vận tải Xăng dầu PhươngNam,Công ty Cổ phần Vận tải Dầu khí Vũng TàuCông ty Cổ phần Vận tải Xăng dầu PhươngNam,Công ty Cổ phần Vận tải Dầu khí Vũng TàuCông ty Cổ phần Vận tải Xăng dầu PhươngNam,-,370.920.991653.340.798,,3.709209916533408e+17
