row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
"Ký cược, ký quỹ","Ký cược, ký quỹ","Ký cược, ký quỹ",165.710.000,40.131.350.000,165710000.0,40131350000.0
Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,413.861.710,1.040.417.686,413861710.0,1040417686.0
Phải thu khác là các bên liên quan,Phải thu khác là các bên liên quan,Phải thu khác là các bên liên quan,Phải thu khác là các bên liên quan,Phải thu khác là các bên liên quan,,
- Công ty Cổ phần Vận tải Dầu khí,Phải thu khác là các bên liên quan > - Công ty Cổ phần Vận tải Dầu khí,- Công ty Cổ phần Vận tải Dầu khí,264.716.641.358,273.158.586.687,264716641358.0,273158586687.0
Thái Bình Dương(khoản vay - Thuyết minh số 11),Thái Bình Dương(khoản vay - Thuyết minh số 11),Thái Bình Dương(khoản vay - Thuyết minh số 11),Thái Bình Dương(khoản vay - Thuyết minh số 11),Thái Bình Dương(khoản vay - Thuyết minh số 11),,
- Công ty Cổ phần Vận tải Dầu khí,Thái Bình Dương(khoản vay - Thuyết minh số 11) > - Công ty Cổ phần Vận tải Dầu khí,- Công ty Cổ phần Vận tải Dầu khí,3.586.044.955,10.156.736.956,3586044955.0,10156736956.0
Thái Bình Dương (phải thu khác),Thái Bình Dương (phải thu khác),Thái Bình Dương (phải thu khác),Thái Bình Dương (phải thu khác),Thái Bình Dương (phải thu khác),,
- Công ty Cổ phần Vận tải Xăng dầuPhương Nam,Thái Bình Dương (phải thu khác) > - Công ty Cổ phần Vận tải Xăng dầuPhương Nam,- Công ty Cổ phần Vận tải Xăng dầuPhương Nam,4.014.589.406,29.385.871.594,4014589406.0,29385871594.0
- Công ty Cổ phần Vận tải Dầu khí,Thái Bình Dương (phải thu khác) > - Công ty Cổ phần Vận tải Dầu khí,- Công ty Cổ phần Vận tải Dầu khí,106.819.502,17.469.693.464,106819502.0,17469693464.0
Vũng Tàu,Vũng Tàu,Vũng Tàu,Vũng Tàu,Vũng Tàu,,
- Công ty TNHH MTV Công Nghiệp,Vũng Tàu > - Công ty TNHH MTV Công Nghiệp,- Công ty TNHH MTV Công Nghiệp,7.644.465.154,793.437.549,7644465154.0,793437549.0
Tàu Thủy Dung Ouất,Tàu Thủy Dung Ouất,Tàu Thủy Dung Ouất,Tàu Thủy Dung Ouất,Tàu Thủy Dung Ouất,,
- Tổng Công ty Dầu Việt Nam,Tàu Thủy Dung Ouất > - Tổng Công ty Dầu Việt Nam,- Tổng Công ty Dầu Việt Nam,52.368.464,51.746.128,52368464.0,51746128.0
- Công ty Cổ phần Vận tải Dầu khí Hà Nội,Tàu Thủy Dung Ouất > - Công ty Cổ phần Vận tải Dầu khí Hà Nội,- Công ty Cổ phần Vận tải Dầu khí Hà Nội,-,754.946.686,,754946686.0
- Công ty Cổ phần Vận tải Dầu khíĐông Dương,Tàu Thủy Dung Ouất > - Công ty Cổ phần Vận tải Dầu khíĐông Dương,- Công ty Cổ phần Vận tải Dầu khíĐông Dương,-,5.814.191,,5814191.0
Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,,
- Công ty Cổ phần Vận tải Hàng hải,Các khoản phải thu khác > - Công ty Cổ phần Vận tải Hàng hải,- Công ty Cổ phần Vận tải Hàng hải,13.353.185.767,13.198.147.523,13353185767.0,13198147523.0
Ouốc Việt,Ouốc Việt,Ouốc Việt,Ouốc Việt,Ouốc Việt,,
- Các đối tượng khác,Ouốc Việt > - Các đối tượng khác,- Các đối tượng khác,11.584.673.422,14.092.405.802,11584673422.0,14092405802.0
,,,305.638.359.738,400.239.154.266,305638359738.0,400239154266.0
