row_label_raw,row_label_full,col_0,Chi phí sửa chữa lớn tài sản cố định VND,Dự phòng khác VND,Tổng cộng VND,numeric__Chi phí sửa chữa lớn tài sản cố định VND,numeric__Dự phòng khác VND,numeric__Tổng cộng VND
Tại ngày đầu năm,Tại ngày đầu năm,Tại ngày đầu năm,76.678.025.047,1.103.785.204,77.781.810.251,76678025047.0,1103785204.0,77781810251.0
Trích lập dự phòng bổ sung trong năm,Trích lập dự phòng bổ sung trong năm,Trích lập dự phòng bổ sung trong năm,152.234.539.831,861.829.710,153.096.369.541,152234539831.0,861829710.0,153096369541.0
Hoàn nhập dự phòng,Hoàn nhập dự phòng,Hoàn nhập dự phòng,(20.027.485.835),(240.318.204),(20.267.804.039),-20027485835.0,-240318204.0,-20267804039.0
Các khoản dự phòng đã sử dụng,Các khoản dự phòng đã sử dụng,Các khoản dự phòng đã sử dụng,(50.861.589.539),(863.467.000),(51.725.056.539),-50861589539.0,-863467000.0,-51725056539.0
Tại ngày cuối năm,Tại ngày cuối năm,Tại ngày cuối năm,158.023.489.504,861.829.710,158.885.319.214,158023489504.0,861829710.0,158885319214.0
Chỉ tiết,Chỉ tiết,Chỉ tiết,,Số cuối năm VND,Số đầu năm VND,,,
Dự phòng phải trả ngắn hạn,Chỉ tiết > Dự phòng phải trả ngắn hạn,Dự phòng phải trả ngắn hạn,,115.291.704.354,61.206.490.287,,115291704354.0,61206490287.0
Dự phòng phải trả dài hạn,Chỉ tiết > Dự phòng phải trả dài hạn,Dự phòng phải trả dài hạn,,43.593.614.860,16.575.319.964,,43593614860.0,16575319964.0
,,,,158.885.319.214,77.781.810.251,,158885319214.0,77781810251.0
