row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Ngân hàng Citibank,Ngân hàng Citibank,Ngân hàng Citibank,1.086.342.693.380,1.292.949.426.921,1086342693380.0,1292949426921.0
Tập đoàn Dầu khí Quốc gia Việt Nam,Tập đoàn Dầu khí Quốc gia Việt Nam,Tập đoàn Dầu khí Quốc gia Việt Nam,569.089.742.924,622.731.713.710,569089742924.0,622731713710.0
Ngân hàng TMCP Đại Chứng Việt Nam,Ngân hàng TMCP Đại Chứng Việt Nam,Ngân hàng TMCP Đại Chứng Việt Nam,313.682.305.201,541.475.407.789,313682305201.0,541475407789.0
Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Vũng Tàu,Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Vũng Tàu,Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Vũng Tàu,-,34.474.781.250,,34474781250.0
,,,1.969.114.741.505,2.491.631.329.670,1969114741505.0,2491631329670.0
