row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Dịch vụ cung cấp,Dịch vụ cung cấp,Dịch vụ cung cấp,Dịch vụ cung cấp,Dịch vụ cung cấp,,
Công ty TNHH MTV Lộc Hóa Dầu Bình Sơn,Dịch vụ cung cấp > Công ty TNHH MTV Lộc Hóa Dầu Bình Sơn,Công ty TNHH MTV Lộc Hóa Dầu Bình Sơn,1.135.112.884.874,1.118.822.519.462,1135112884874.0,1118822519462.0
Công ty TNHH MTV Điều Hành Thăm dò Khai thác Dầu khí trong nước,Dịch vụ cung cấp > Công ty TNHH MTV Điều Hành Thăm dò Khai thác Dầu khí trong nước,Công ty TNHH MTV Điều Hành Thăm dò Khai thác Dầu khí trong nước,377.725.478.956,302.954.588.015,377725478956.0,302954588015.0
Tổng Công ty Dầu Việt Nam,Dịch vụ cung cấp > Tổng Công ty Dầu Việt Nam,Tổng Công ty Dầu Việt Nam,230.953.427.078,223.814.921.420,230953427078.0,223814921420.0
Công ty Cổ phần Vận tải Xăng dầu Phương Nam,Dịch vụ cung cấp > Công ty Cổ phần Vận tải Xăng dầu Phương Nam,Công ty Cổ phần Vận tải Xăng dầu Phương Nam,117.260.368.662,63.876.978.386,117260368662.0,63876978386.0
Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,Dịch vụ cung cấp > Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,51.045.044.540,160.741.624.592,51045044540.0,160741624592.0
Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,Dịch vụ cung cấp > Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,8.974.169.418,6.950.740.684,8974169418.0,6950740684.0
Công ty TNHH PVTrans Emas,Dịch vụ cung cấp > Công ty TNHH PVTrans Emas,Công ty TNHH PVTrans Emas,-,88.365.954.355,,88365954355.0
Liên doanh Việt-Nga Vietsovpetro,Dịch vụ cung cấp > Liên doanh Việt-Nga Vietsovpetro,Liên doanh Việt-Nga Vietsovpetro,-,87.392.347.829,,87392347829.0
Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,Dịch vụ cung cấp > Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,-,2.304.000.000,,2304000000.0
Công ty Cổ phần SX Ông thép Dầu khí Việt Nam,Dịch vụ cung cấp > Công ty Cổ phần SX Ông thép Dầu khí Việt Nam,Công ty Cổ phần SX Ông thép Dầu khí Việt Nam,-,1.919.862.649,,1919862649.0
Công ty Cổ Phần Vận tải Sản phẩm Khí Quốc tế,Dịch vụ cung cấp > Công ty Cổ Phần Vận tải Sản phẩm Khí Quốc tế,Công ty Cổ Phần Vận tải Sản phẩm Khí Quốc tế,-,30.965.458,,30965458.0
Mua hàng,Mua hàng,Mua hàng,Mua hàng,Mua hàng,,
,,,825.925.874.309,903.290.616.584,825925874309.0,903290616584.0
Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,,,,
Công ty Cổ phần Vận tải Xăng dầu Phương Nam,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương > Công ty Cổ phần Vận tải Xăng dầu Phương Nam,Công ty Cổ phần Vận tải Xăng dầu Phương Nam,238.177.313.888,223.557.007.334,238177313888.0,223557007334.0
Công ty Cổ phần Vận tải Dầu khí Hà Nội,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương > Công ty Cổ phần Vận tải Dầu khí Hà Nội,Công ty Cổ phần Vận tải Dầu khí Hà Nội,41.287.085.021,1.503.376.532,41287085021.0,1503376532.0
Tập đoàn Dầu khí Quốc gia Việt Nam,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương > Tập đoàn Dầu khí Quốc gia Việt Nam,Tập đoàn Dầu khí Quốc gia Việt Nam,24.927.599.159,6.437.661.412,24927599159.0,6437661412.0
Công ty báo hiểm PVI Phía Nam,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương > Công ty báo hiểm PVI Phía Nam,Công ty báo hiểm PVI Phía Nam,20.370.863.370,17.612.889.466,20370863370.0,17612889466.0
Công ty Công nghiệp tàu thủy Dung Quất,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương > Công ty Công nghiệp tàu thủy Dung Quất,Công ty Công nghiệp tàu thủy Dung Quất,18.564.421.330,51.413.565.038,18564421330.0,51413565038.0
