row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,VND Dự phòng,Giá gốc,VND Dự phòng,,,,
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,,,,
- Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,Đầu tư vào công ty con > - Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,- Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,612.000.000.000,-,612.000.000.000,-,612000000000.0,,612000000000.0,
- Công ty Cổ phần Vận tải Xăng dầu Phường Nam,Đầu tư vào công ty con > - Công ty Cổ phần Vận tải Xăng dầu Phường Nam,- Công ty Cổ phần Vận tải Xăng dầu Phường Nam,405.632.000.000,(187.452.261.424),405.632.000.000,(191.834.793.024),405632000000.0,-187452261424.0,405632000000.0,-191834793024.0
- Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,Đầu tư vào công ty con > - Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,- Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,203.209.000.000,-,203.209.000.000,-,203209000000.0,,203209000000.0,
- Công ty Cổ phần Vận tải Dầu khí Vùng Tàu,Đầu tư vào công ty con > - Công ty Cổ phần Vận tải Dầu khí Vùng Tàu,- Công ty Cổ phần Vận tải Dầu khí Vùng Tàu,156.000.000.000,-,156.000.000.000,-,156000000000.0,,156000000000.0,
- Công ty Cổ phần Vận tải Dầu Phường Đông Việt,Đầu tư vào công ty con > - Công ty Cổ phần Vận tải Dầu Phường Đông Việt,- Công ty Cổ phần Vận tải Dầu Phường Đông Việt,137.869.870.000,(26.327.526.542),137.869.870.000,(33.415.482.623),137869870000.0,-26327526542.0,137869870000.0,-33415482623.0
- Công ty Cổ phần Vận tải Dầu khí Hà Nội,Đầu tư vào công ty con > - Công ty Cổ phần Vận tải Dầu khí Hà Nội,- Công ty Cổ phần Vận tải Dầu khí Hà Nội,107.800.000.000,-,107.800.000.000,-,107800000000.0,,107800000000.0,
- Công ty Cổ phần Vận tải Nhất Việt,Đầu tư vào công ty con > - Công ty Cổ phần Vận tải Nhất Việt,- Công ty Cổ phần Vận tải Nhất Việt,54.886.200.000,-,-,-,54886200000.0,,,
- Công ty Cổ phần Dịch vụ Vận tải Dầu khí Cửu Long,Đầu tư vào công ty con > - Công ty Cổ phần Dịch vụ Vận tải Dầu khí Cửu Long,- Công ty Cổ phần Dịch vụ Vận tải Dầu khí Cửu Long,-,-,52.037.720.000,-,,,52037720000.0,
- Công ty Cổ phần Vận tải Dầu khí Đông Dương,Đầu tư vào công ty con > - Công ty Cổ phần Vận tải Dầu khí Đông Dương,- Công ty Cổ phần Vận tải Dầu khí Đông Dương,43.677.500.000,-,38.670.000.000,(862.341.000),43677500000.0,,38670000000.0,-862341000.0
- Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Đầu tư vào công ty con > - Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,- Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,7.600.000.000,-,7.600.000.000,-,7600000000.0,,7600000000.0,
,,,1.728.674.570.000,(213.779.787.966),1.720.818.590.000,(226.112.616.647),1728674570000.0,-213779787966.0,1720818590000.0,-226112616647.0
