row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Nợ dài hạn đến hạn trả,Số đầu năm > Giá trị,Số đầu năm > Nợ dài hạn đến hạn trả,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Nợ dài hạn đến hạn trả,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Nợ dài hạn đến hạn trả
,,,VND,VND,VND,VND,,,,
Ngân hàng TMCP Đại chúng Việt Nam - Chi nhánh Quảng Ngãi,Ngân hàng TMCP Đại chúng Việt Nam - Chi nhánh Quảng Ngãi,Ngân hàng TMCP Đại chúng Việt Nam - Chi nhánh Quảng Ngãi,543.688.607.403,543.688.607.403,528.561.058.941,528.561.058.941,543688607403.0,543688607403.0,528561058941.0,528561058941.0
Ngân hàng Thương mại TNHH MTV Đại Dương - Chi nhánh Quảng Ngãi,Ngân hàng Thương mại TNHH MTV Đại Dương - Chi nhánh Quảng Ngãi,Ngân hàng Thương mại TNHH MTV Đại Dương - Chi nhánh Quảng Ngãi,359.565.587.434,359.565.587.434,350.510.930.101,350.510.930.101,359565587434.0,359565587434.0,350510930101.0,350510930101.0
Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Dung Quát,Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Dung Quát,Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Dung Quát,223.915.567.878,223.915.567.878,218.635.225.873,218.635.225.873,223915567878.0,223915567878.0,218635225873.0,218635225873.0
,,,1.127.169.762.715,1.127.169.762.715,1.097.707.214.915,1.097.707.214.915,1127169762715.0,1127169762715.0,1097707214915.0,1097707214915.0
