row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,Chủ sở hữu,
Các Công ty trong cùng Tập đoàn Dầu khí Việt Nam,Các Công ty trong cùng Tập đoàn Dầu khí Việt Nam,Các Công ty trong cùng Tập đoàn Dầu khí Việt Nam,Công ty cùng Tập đoàn,
