row_label_raw,row_label_full,Ban Kiểm soát,Ban Kiểm soát_1,Ban Kiểm soát_2,numeric__Ban Kiểm soát_1,numeric__Ban Kiểm soát_2
Ông Hoàng Đình Nhật,Ông Hoàng Đình Nhật,Ông Hoàng Đình Nhật,1.844.679.300,1.264.801.599,1844679300.0,1264801599.0
Ông Hoàng Ngọc Xuân,Ông Hoàng Ngọc Xuân,Ông Hoàng Ngọc Xuân,1.541.678.000,1.495.297.000,1541678000.0,1495297000.0
Bà Vũ Lan Phương,Bà Vũ Lan Phương,Bà Vũ Lan Phương,294.400.000,194.300.000,294400000.0,194300000.0
Ông Phạm Ngọc Quý,Ông Phạm Ngọc Quý,Ông Phạm Ngọc Quý,-,532.706.000,,532706000.0
Ông Vũ Lê Huy,Ông Vũ Lê Huy,Ông Vũ Lê Huy,-,84.700.000,,84700000.0
Kế toán trường,Kế toán trường,Kế toán trường,Kế toán trường,Kế toán trường,,
Ông Bạch Đức Long,Kế toán trường > Ông Bạch Đức Long,Ông Bạch Đức Long,1.787.311.000,1.727.565.000,1787311000.0,1727565000.0
