row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,,
Tập đoàn Xăng dầu Việt Nam,a. Phải thu ngắn hạn của khách hàng > Tập đoàn Xăng dầu Việt Nam,Tập đoàn Xăng dầu Việt Nam,5.414.100.168.895,4.499.349.732.716,5414100168895.0,4499349732716.0
Công ty TNHH MTV Nhiên liệu Hàng không Việt Nam,a. Phải thu ngắn hạn của khách hàng > Công ty TNHH MTV Nhiên liệu Hàng không Việt Nam,Công ty TNHH MTV Nhiên liệu Hàng không Việt Nam,594.293.949.892,693.062.241.996,594293949892.0,693062241996.0
Công ty TNHH MTV Tổng Công ty Xăng dầu Quân đội,a. Phải thu ngắn hạn của khách hàng > Công ty TNHH MTV Tổng Công ty Xăng dầu Quân đội,Công ty TNHH MTV Tổng Công ty Xăng dầu Quân đội,538.464.576.455,440.452.914.745,538464576455.0,440452914745.0
Công ty Cổ phần Nhiên liệu bay Petrolimex,a. Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,423.154.934.245,635.261.008.679,423154934245.0,635261008679.0
Công ty TNHH MTV Dầu khí Thành phố Hồ Chí Minh,a. Phải thu ngắn hạn của khách hàng > Công ty TNHH MTV Dầu khí Thành phố Hồ Chí Minh,Công ty TNHH MTV Dầu khí Thành phố Hồ Chí Minh,400.719.751.518,302.193.361.989,400719751518.0,302193361989.0
Công ty TNHH MTV Thương mại Dầu khí Đồng Tháp,a. Phải thu ngắn hạn của khách hàng > Công ty TNHH MTV Thương mại Dầu khí Đồng Tháp,Công ty TNHH MTV Thương mại Dầu khí Đồng Tháp,265.105.762.035,450.784.915.653,265105762035.0,450784915653.0
Cục Xăng dầu - Tổng cục Hậu cần,a. Phải thu ngắn hạn của khách hàng > Cục Xăng dầu - Tổng cục Hậu cần,Cục Xăng dầu - Tổng cục Hậu cần,255.697.104.970,261.404.266.502,255697104970.0,261404266502.0
Công ty TNHH Thương mại và Dịch vụ Tổng hợpHòa Khánh,a. Phải thu ngắn hạn của khách hàng > Công ty TNHH Thương mại và Dịch vụ Tổng hợpHòa Khánh,Công ty TNHH Thương mại và Dịch vụ Tổng hợpHòa Khánh,169.498.481.174,250.827.499.325,169498481174.0,250827499325.0
Công ty Cổ phần Xăng dầu và Dịch vụ Hàng hải S.T.S,a. Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Xăng dầu và Dịch vụ Hàng hải S.T.S,Công ty Cổ phần Xăng dầu và Dịch vụ Hàng hải S.T.S,160.417.129.679,163.302.675.333,160417129679.0,163302675333.0
Công ty TNHH Vận tải thủy bộ Hải Hà,a. Phải thu ngắn hạn của khách hàng > Công ty TNHH Vận tải thủy bộ Hải Hà,Công ty TNHH Vận tải thủy bộ Hải Hà,-,1.048.186.574.589,,1048186574589.0
Công ty TNHH Thương mại và Dịch vụ Long Hưng,a. Phải thu ngắn hạn của khách hàng > Công ty TNHH Thương mại và Dịch vụ Long Hưng,Công ty TNHH Thương mại và Dịch vụ Long Hưng,-,193.684.627.856,,193684627856.0
Công ty Cổ phần Thương mại Đầu tư Dầu khíNam Sông Hậu,a. Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Thương mại Đầu tư Dầu khíNam Sông Hậu,Công ty Cổ phần Thương mại Đầu tư Dầu khíNam Sông Hậu,-,167.219.805.803,,167219805803.0
Các khách hàng khác,a. Phải thu ngắn hạn của khách hàng > Các khách hàng khác,Các khách hàng khác,1.085.023.590.992,1.710.067.008.651,1085023590992.0,1710067008651.0
b. Phải thu khách hàng là các bên liên quan(Chi tiết tại Thuyết minh số 35),a. Phải thu ngắn hạn của khách hàng > b. Phải thu khách hàng là các bên liên quan(Chi tiết tại Thuyết minh số 35),b. Phải thu khách hàng là các bên liên quan(Chi tiết tại Thuyết minh số 35),4.679.693.458.726,5.282.015.738.424,4679693458726.0,5282015738424.0
,,,13.986.168.908.581,16.097.812.372.261,13986168908581.0,16097812372261.0
