row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Chi phí bán hàng phát sinh trong năm,Chi phí bán hàng phát sinh trong năm,Chi phí bán hàng phát sinh trong năm,1.032.111.954.829,908.980.731.417,1032111954829.0,908980731417.0
Chi phí nhân viên bán hàng,Chi phí nhân viên bán hàng,Chi phí nhân viên bán hàng,80.315.826.789,79.802.676.449,80315826789.0,79802676449.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,147.794.997.505,147.736.383.372,147794997505.0,147736383372.0
"Chi phí vận chuyển, bảo hiểm bán sản phẩm","Chi phí vận chuyển, bảo hiểm bán sản phẩm","Chi phí vận chuyển, bảo hiểm bán sản phẩm",372.843.352.213,366.673.684.302,372843352213.0,366673684302.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,174.143.054.291,241.493.629.017,174143054291.0,241493629017.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,257.014.724.031,73.274.358.277,257014724031.0,73274358277.0
Chi phí quản lý doanh nghiệp phát sinh trong năm,Chi phí quản lý doanh nghiệp phát sinh trong năm,Chi phí quản lý doanh nghiệp phát sinh trong năm,623.486.470.367,514.762.438.322,623486470367.0,514762438322.0
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,212.917.228.940,245.627.832.864,212917228940.0,245627832864.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,1.273.288.468,1.301.228.240,1273288468.0,1301228240.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,6.894.710.195,4.800.572.813,6894710195.0,4800572813.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,70.893.581.527,28.895.057.337,70893581527.0,28895057337.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,129.638.474.794,107.196.559.841,129638474794.0,107196559841.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,201.869.186.443,126.941.187.227,201869186443.0,126941187227.0
,,,1.655.598.425.196,1.423.743.169.739,1655598425196.0,1423743169739.0
