row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1.,1.,1.,Doanh thu bán hàng và cung cấp dịch vụ,01,24,147.423.365.943.576,167.126.456.807.653,,1.0,24.0,147423365943576.0,167126456807653.0
2.,2.,2.,Các khoản giảm trừ doanh thu,02,24,-,2.744.021.629,,2.0,24.0,,2744021629.0
3.,3.,3.,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01-02),10,24,147.423.365.943.576,167.123.712.786.024,,10.0,24.0,147423365943576.0,167123712786024.0
4.,4.,4.,Giá vốn hàng bán và dịch vụ cung cấp,11,25,137.663.837.918.959,151.027.307.397.420,,11.0,25.0,137663837918959.0,151027307397420.0
5.,5.,5.,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10-11),20,,9.759.528.024.617,16.096.405.388.604,,20.0,,9759528024617.0,16096405388604.0
6.,6.,6.,Doanh thu hoạt động tài chính,21,27,2.652.368.561.043,1.750.275.299.515,,21.0,27.0,2652368561043.0,1750275299515.0
7.,7.,7.,Chi phí tài chính,22,28,1.154.774.797.936,923.195.487.108,,22.0,28.0,1154774797936.0,923195487108.0
,,,- Trong đó: Chi phí lãi vay,23,,287.654.759.616,252.789.589.546,,23.0,,287654759616.0,252789589546.0
8.,8.,8.,Chi phí bán hàng,25,29,1.032.111.954.829,908.980.731.417,,25.0,29.0,1032111954829.0,908980731417.0
9.,9.,9.,Chi phí quản lý doanh nghiệp,26,29,623.486.470.367,514.762.438.322,,26.0,29.0,623486470367.0,514762438322.0
10.,10.,10.,Lợi nhuận thuần từ hoạt động kinh doanh (30=20+(21-22)-(25+26)),30,,9.601.523.362.528,15.499.742.031.272,,30.0,,9601523362528.0,15499742031272.0
11.,11.,11.,Thu nhập khác,31,30,40.237.225.748,87.017.979.405,,31.0,30.0,40237225748.0,87017979405.0
12.,12.,12.,Chi phí khác,32,,2.425.566.035,951.863.559,,32.0,,2425566035.0,951863559.0
13.,13.,13.,Lợi nhuận khác (40=31-32),40,,37.811.659.713,86.066.115.846,,40.0,,37811659713.0,86066115846.0
14.,14.,14.,Tổng lợi nhuận kế toán trước thuế (50=30+40),50,,9.639.335.022.241,15.585.808.147.118,,50.0,,9639335022241.0,15585808147118.0
15.,15.,15.,Chi phí thuế thu nhập doanh nghiệp hiện hành,51,31,1.036.943.196.170,890.394.134.163,,51.0,31.0,1036943196170.0,890394134163.0
16.,16.,16.,Chi phí thuế thu nhập doanh nghiệp hoãn lại,52,32,9.812.854.060,26.077.223.876,,52.0,32.0,9812854060.0,26077223876.0
17.,17.,17.,Lợi nhuận sau thuế thu nhập doanh nghiệp (60=50-51-52),60,,8.592.578.972.011,14.669.336.789.079,,60.0,,8592578972011.0,14669336789079.0
,,,Trong đó:,,,,,,,,,
17.1.,17.1.,17.1.,Lợi nhuận sau thuế của cổ đông của Công ty mẹ,61,,8.649.771.483.353,14.725.833.852.993,,61.0,,8649771483353.0,14725833852993.0
17.2.,17.2.,17.2.,(Lỗ) sau thuế của cổ đông không kiểm soát,62,,(57.192.511.342),(56.497.063.914),,62.0,,-57192511342.0,-56497063914.0
18.,18.,18.,Lãi cơ bản trên cổ phiếu,70,33,2.789,4.641,,70.0,33.0,2789.0,4641.0
