row_label_raw,row_label_full,col_0,31/12/2015 triệu VND,31/12/2014 triệu VND,numeric__31/12/2015 triệu VND,numeric__31/12/2014 triệu VND
Tiền và các khoản tương đương tiền tại quỹ,Tiền và các khoản tương đương tiền tại quỹ,Tiền và các khoản tương đương tiền tại quỹ,1.917.786,801.333,1917786.0,801333.0
Tiền gửi tại NHNN,Tiền gửi tại NHNN,Tiền gửi tại NHNN,4.362.518,3.346.049,4362518.0,3346049.0
Tiền gửi thanh toán tại các TCTD khác,Tiền gửi thanh toán tại các TCTD khác,Tiền gửi thanh toán tại các TCTD khác,6.498.470,5.539.538,6498470.0,5539538.0
Tiền gửi tại các TCTD khác có kỳ hạn không quá 3 tháng,Tiền gửi tại các TCTD khác có kỳ hạn không quá 3 tháng,Tiền gửi tại các TCTD khác có kỳ hạn không quá 3 tháng,20.842.090,18.800.000,20842090.0,18800000.0
,,,33.620.864,28.486.920,33620864.0,28486920.0
