row_label_raw,row_label_full,col_0,Dự phòngcụ thểtriệu VND,Dự phòngchungtriệu VND,Tổng cộngtriệu VND,numeric__Dự phòngcụ thểtriệu VND,numeric__Dự phòngchungtriệu VND,numeric__Tổng cộngtriệu VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,396,26.461,26.857,396.0,26461.0,26857.0
Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,2.510,3.917,6.427,2510.0,3917.0,6427.0
,,,-,266,266,,266.0,266.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,2.906,30.644,33.550,2906.0,30644.0,33550.0
