row_label_raw,row_label_full,col_0,Giá trị sổ sách(triệu VND) > 31/12/2015,Giá trị sổ sách(triệu VND) > 31/12/2014,numeric__Giá trị sổ sách(triệu VND) > 31/12/2015,numeric__Giá trị sổ sách(triệu VND) > 31/12/2014
Bất động sản,Bất động sản,Bất động sản,124.880.041,102.594.113,124880041.0,102594113.0
Động sản,Động sản,Động sản,42.037.461,37.531.355,42037461.0,37531355.0
Chứng từ có giá,Chứng từ có giá,Chứng từ có giá,20.497.771,15.336.136,20497771.0,15336136.0
Tài sản khác,Tài sản khác,Tài sản khác,131.183.721,89.914.572,131183721.0,89914572.0
,,,318.598.994,245.376.176,318598994.0,245376176.0
