row_label_raw,row_label_full,Chứng khoán giữ đến ngày đáo hạn,31/12/2015triệu VND > 3.398.570,31/12/2014triệu VND > 3.499.971,numeric__31/12/2015triệu VND > 3.398.570,numeric__31/12/2014triệu VND > 3.499.971
Trái phiếu VAMC,Trái phiếu VAMC,Trái phiếu VAMC,6.535.540,4.209.927,6535540.0,4209927.0
,,,9.934.110,7.709.898,9934110.0,7709898.0
