row_label_raw,row_label_full,col_0,31/12/2015 triệu VND,31/12/2014 triệu VND,numeric__31/12/2015 triệu VND,numeric__31/12/2014 triệu VND
"Cho vay các tổ chức kinh tế, cá nhân","Cho vay các tổ chức kinh tế, cá nhân","Cho vay các tổ chức kinh tế, cá nhân",130.617.922,103.447.286,130617922.0,103447286.0
Cho vay chiết khấu thương phiếu và các giấy tờ có giá,Cho vay chiết khấu thương phiếu và các giấy tờ có giá,Cho vay chiết khấu thương phiếu và các giấy tờ có giá,6.823,8.347,6823.0,8347.0
Các khoản trả thay khách hàng,Các khoản trả thay khách hàng,Các khoản trả thay khách hàng,35.933,87.942,35933.0,87942.0
"Cho vay bằng vốn tài trợ, ủy thác đầu tư","Cho vay bằng vốn tài trợ, ủy thác đầu tư","Cho vay bằng vốn tài trợ, ủy thác đầu tư",784.280,649.085,784280.0,649085.0
,,,131.444.958,104.192.660,131444958.0,104192660.0
