row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2022VND,30/9/2021VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,38.680.005.935,48.265.344.770,38680005935.0,48265344770.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,38.837.490.092,33.716.445.821,38837490092.0,33716445821.0
Chuyển từ xây dựng cơ bản dở dang,Chuyển từ xây dựng cơ bản dở dang,Chuyển từ xây dựng cơ bản dở dang,25.723.501.813,-,25723501813.0,
Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,-,(3.500.000),,-3500000.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(33.467.890.065),(43.208.346.116),-33467890065.0,-43208346116.0
Thanh lý,Thanh lý,Thanh lý,(133.327.035),(89.938.540),-133327035.0,-89938540.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,69.639.780.740,38.680.005.935,69639780740.0,38680005935.0
