row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2022VND,30/9/2021VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,180.277.059.193,5.338.412.183,180277059193.0,5338412183.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,272.415.965.753,179.587.597.217,272415965753.0,179587597217.0
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(320.452.190.169),(3.429.005.166),-320452190169.0,-3429005166.0
Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,(25.723.501.813),-,-25723501813.0,
Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,(479.467.655),(1.219.945.041),-479467655.0,-1219945041.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,106.037.865.309,180.277.059.193,106037865309.0,180277059193.0
