row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2022VND,30/9/2021VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,80.458.082.586,24.537.865.276,80458082586.0,24537865276.0
Trích lập dự phòng trong năm,Trích lập dự phòng trong năm,Trích lập dự phòng trong năm,112.125.331.612,55.920.217.310,112125331612.0,55920217310.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,192.583.414.198,80.458.082.586,192583414198.0,80458082586.0
