row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2022VND,30/9/2021VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,-,-,,
Tăng trong năm,Số dư đầu năm > Tăng trong năm,Tăng trong năm,2.700.000.000,-,2700000000.0,
Chuyển từ phải thu về cho vay ngắn hạn,Số dư đầu năm > Chuyển từ phải thu về cho vay ngắn hạn,Chuyển từ phải thu về cho vay ngắn hạn,68.000.000.000,-,68000000000.0,
Số dư cuối năm,Số dư đầu năm > Số dư cuối năm,Số dư cuối năm,70.700.000.000,-,70700000000.0,
