row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,30/9/2022 VND,1/10/2021 VND,numeric__Mã số,numeric__Thuyết minh,numeric__30/9/2022 VND,numeric__1/10/2021 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),TÀI SẢN > Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),100,,12.258.434.228.464,19.651.184.333.706,100.0,,12258434228464.0,19651184333706.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,5,242.815.476.591,406.017.139.417,110.0,5.0,242815476591.0,406017139417.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,242.065.476.591,405.267.139.417,111.0,,242065476591.0,405267139417.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,750.000.000,750.000.000,112.0,,750000000.0,750000000.0
Đầu tư tài chính ngắn hạn,TÀI SẢN > Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,120,,5.000.000.000,5.000.000.000,120.0,,5000000000.0,5000000000.0
Đầu tư nắm giữ tới ngày đáo hạn,TÀI SẢN > Đầu tư nắm giữ tới ngày đáo hạn,Đầu tư nắm giữ tới ngày đáo hạn,123,14(a),5.000.000.000,5.000.000.000,123.0,,5000000000.0,5000000000.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,8.315.127.736.295,11.898.280.531.814,130.0,,8315127736295.0,11898280531814.0
Phải thu của khách hàng,TÀI SẢN > Phải thu của khách hàng,Phải thu của khách hàng,131,6(a),7.934.070.297.881,9.335.440.945.200,131.0,,7934070297881.0,9335440945200.0
Trả trước cho người bán,TÀI SẢN > Trả trước cho người bán,Trả trước cho người bán,132,7,95.559.044.734,59.244.726.922,132.0,7.0,95559044734.0,59244726922.0
Phải thu về cho vay ngắn hạn,TÀI SẢN > Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,135,8(a),-,68.000.000.000,135.0,,,68000000000.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,9(a),299.205.562.269,2.449.326.144.281,136.0,,299205562269.0,2449326144281.0
Dự phòng phải thu khó đòi,TÀI SẢN > Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,137,6(c),(13.707.168.589),(13.731.284.589),137.0,,-13707168589.0,-13731284589.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,10,3.185.372.278.891,6.384.320.637.756,140.0,10.0,3185372278891.0,6384320637756.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,141,,3.377.955.693.089,6.464.778.720.342,141.0,,3377955693089.0,6464778720342.0
Dự phòng giảm giá hàng tồn kho,TÀI SẢN > Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,149,,(192.583.414.198),(80.458.082.586),149.0,,-192583414198.0,-80458082586.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,510.118.736.687,957.566.024.719,150.0,,510118736687.0,957566024719.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,15(a),94.748.267.020,85.590.388.401,151.0,,94748267020.0,85590388401.0
Thuế giá trị gia tăng được khấu trừ,TÀI SẢN > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,152,,286.790.842.330,871.962.016.601,152.0,,286790842330.0,871962016601.0
Thuế phải thu Nhà nước,TÀI SẢN > Thuế phải thu Nhà nước,Thuế phải thu Nhà nước,153,18(b),128.579.627.337,13.619.717,153.0,,128579627337.0,13619717.0
